PRODUCTION_BATCH_ID,KMAT_ID,PRODUCTION_DATE,PLANT_ID,PRODUCTION_LINE_ID,ENGINE,CAB,WHEEL,COLOR,BATCH_QUANTITY,COMPONENT_COUNT,ROUTING_OPERATION_COUNT,CRITICAL_COMPONENT_COUNT,BULK_MATERIAL_PCT,AVG_TEMPERATURE_C,AVG_HUMIDITY_PCT,AUTOMATION_LEVEL_PCT,SUPPLIER_QUALITY_SCORE,CHANGEOVER_COUNT,OPERATOR_EXPERIENCE_YEARS,LINE_UTILIZATION_PCT,RECENT_LINE_DOWNTIME_MIN,MACHINE_HEALTH_SCORE,PRIOR_LINE_SCRAP_RATE_PCT,PRIOR_CONFIG_SCRAP_RATE_PCT,CONFIG_NOVELTY_SCORE,PRIOR_7D_REWORK_RATE_PCT,SUPPLIER_30D_DEFECT_RATE_PCT,ACTUAL_SCRAP_RATE_PCT,HIGH_SCRAP_FLAG
BATCHV2_005881,KMAT_TRUCK_01,2023-04-20,PLANT_IN_01,TRUCK_LINE_04,V6,STANDARD,STANDARD,RED,72,37,14,4,0.1279,23.708,55.088,65.11,96.068,5,4.458,85.215,29.803,78.593,2.8416,1.3627,6.88,1.4748,1.996,1.1442,0
BATCHV2_005882,KMAT_TRUCK_01,2023-04-20,PLANT_DE_01,TRUCK_LINE_03,V8,STANDARD,OFFROAD,RED,76,51,18,11,0.117,26.619,48.945,70.726,97.602,5,11.07,75.709,14.885,85.495,2.0574,3.9408,21.866,1.249,1.1653,1.8087,0
BATCHV2_005883,KMAT_TRUCK_01,2023-04-20,PLANT_US_01,TRUCK_LINE_02,V6,STANDARD,OFFROAD,RED,78,43,17,7,0.13,23.378,41.826,57.543,96.217,1,5.742,85.736,6.422,75.587,2.2489,1.7221,4.625,2.1321,1.2582,5.4494,1
BATCHV2_005884,KMAT_TRUCK_01,2023-04-20,PLANT_DE_01,TRUCK_LINE_03,V6,STANDARD,STANDARD,BLUE,14,39,16,5,0.1044,26.193,59.15,71.641,93.404,5,8.512,79.254,24.553,77.521,1.0942,1.5791,35.338,0.8023,2.0213,1.703,0
BATCHV2_005885,KMAT_TRUCK_01,2023-04-20,PLANT_IN_01,TRUCK_LINE_05,V8,PREMIUM,STANDARD,RED,72,52,20,10,0.1424,26.653,58.265,70.19,90.5,1,9.025,79.307,26.808,79.07,1.1878,2.8811,50.747,0.6753,3.5373,1.5833,0
BATCHV2_005886,KMAT_TRUCK_01,2023-04-21,PLANT_US_01,TRUCK_LINE_02,V8,STANDARD,STANDARD,RED,32,45,16,8,0.1317,21.778,56.234,63.468,94.886,0,1.45,93.193,17.539,78.421,1.162,3.5109,13.356,1.3104,2.2162,2.3249,0
BATCHV2_005887,KMAT_TRUCK_01,2023-04-21,PLANT_US_01,TRUCK_LINE_01,V6,STANDARD,STANDARD,RED,64,39,14,6,0.1142,25.92,40.543,73.89,97.15,4,7.867,80.664,7.213,82.352,0.7773,1.8308,22.061,0.7178,0.4858,1.6646,0
BATCHV2_005888,KMAT_TRUCK_01,2023-04-21,PLANT_US_01,TRUCK_LINE_01,V8,STANDARD,STANDARD,BLUE,14,44,18,8,0.1122,25.861,37.311,77.897,94.499,1,10.05,70.706,11.787,83.624,1.9931,2.2735,8.676,1.7606,2.4533,2.3723,0
BATCHV2_005889,KMAT_TRUCK_01,2023-04-21,PLANT_US_01,TRUCK_LINE_01,V8,STANDARD,STANDARD,BLUE,21,45,16,7,0.1316,23.012,42.739,66.255,90.566,4,4.087,81.841,20.946,96.163,1.9191,3.8724,45.587,1.0232,3.0202,1.703,0
BATCHV2_005890,KMAT_TRUCK_01,2023-04-21,PLANT_US_01,TRUCK_LINE_01,V8,PREMIUM,STANDARD,BLUE,36,53,19,10,0.1653,25.339,43.478,64.487,89.654,2,4.532,73.479,37.929,89.943,1.4304,3.637,35.704,1.3791,3.6729,1.013,0
BATCHV2_005891,KMAT_TRUCK_01,2023-04-21,PLANT_DE_01,TRUCK_LINE_03,V8,PREMIUM,STANDARD,RED,58,52,19,10,0.1399,27.759,50.25,82.196,95.861,2,4.711,81.723,0.85,84.494,2.273,3.0167,20.843,2.6909,1.4673,2.1603,0
BATCHV2_005892,KMAT_TRUCK_01,2023-04-21,PLANT_US_01,TRUCK_LINE_02,V8,STANDARD,OFFROAD,RED,30,50,18,12,0.1266,25.613,47.475,69.67,96.41,4,7.303,91.76,8.335,82.376,2.891,3.2407,42.677,2.4009,1.0707,0.5219,0
BATCHV2_005893,KMAT_TRUCK_01,2023-04-21,PLANT_IN_01,TRUCK_LINE_05,V6,PREMIUM,STANDARD,BLUE,80,48,16,8,0.1669,25.01,55.442,61.952,91.503,1,7.967,87.045,8.285,80.87,1.5924,2.3654,22.238,1.7673,2.9013,1.1403,0
BATCHV2_005894,KMAT_TRUCK_01,2023-04-21,PLANT_US_01,TRUCK_LINE_02,V6,STANDARD,OFFROAD,RED,45,44,16,8,0.1122,24.038,50.33,56.18,89.983,3,9.006,73.962,13.272,78.247,2.9309,2.6701,21.364,3.1859,3.7264,1.135,0
BATCHV2_005895,KMAT_TRUCK_01,2023-04-21,PLANT_US_01,TRUCK_LINE_02,V8,STANDARD,STANDARD,BLUE,31,44,17,7,0.1383,27.624,54.309,66.603,97.863,0,8.737,99.0,18.152,81.972,1.1833,3.2485,55.189,1.3807,0.7193,1.3843,0
BATCHV2_005896,KMAT_TRUCK_01,2023-04-21,PLANT_DE_01,TRUCK_LINE_03,V8,PREMIUM,OFFROAD,RED,23,57,21,12,0.1442,21.087,49.868,77.794,91.417,5,5.983,95.945,8.585,79.961,1.8731,4.0581,46.086,1.653,2.6133,7.6688,1
BATCHV2_005897,KMAT_TRUCK_01,2023-04-21,PLANT_US_01,TRUCK_LINE_01,V8,STANDARD,OFFROAD,BLUE,34,49,19,12,0.1468,22.256,50.875,73.531,97.721,5,9.638,79.121,27.876,90.442,1.3454,2.9679,10.275,1.5341,0.2482,1.5406,0
BATCHV2_005898,KMAT_TRUCK_01,2023-04-22,PLANT_DE_01,TRUCK_LINE_03,V6,PREMIUM,STANDARD,RED,32,46,17,7,0.1677,24.815,50.666,75.584,93.541,3,2.104,72.912,7.21,88.836,2.5423,2.4371,22.279,1.6271,2.0133,1.4325,0
BATCHV2_005899,KMAT_TRUCK_01,2023-04-22,PLANT_IN_01,TRUCK_LINE_05,V8,STANDARD,STANDARD,BLUE,67,47,18,8,0.1274,25.01,55.356,63.986,90.921,3,13.114,70.96,4.394,84.344,2.209,2.8829,24.093,1.694,3.3044,1.117,0
BATCHV2_005900,KMAT_TRUCK_01,2023-04-22,PLANT_US_01,TRUCK_LINE_01,V6,STANDARD,STANDARD,RED,53,41,15,5,0.135,26.145,46.977,71.588,88.837,4,6.562,80.308,40.21,93.496,2.2568,0.4659,43.684,1.9814,4.5585,2.1859,0
BATCHV2_005901,KMAT_TRUCK_01,2023-04-22,PLANT_IN_01,TRUCK_LINE_05,V6,PREMIUM,OFFROAD,BLUE,70,52,20,11,0.1267,26.052,49.971,67.742,87.13,3,7.221,71.037,8.84,72.919,1.8905,3.0248,26.5,1.8521,4.5306,2.1323,0
BATCHV2_005902,KMAT_TRUCK_01,2023-04-22,PLANT_DE_01,TRUCK_LINE_03,V8,PREMIUM,STANDARD,BLUE,66,54,20,10,0.1428,19.783,52.626,72.039,88.761,2,7.567,83.277,8.94,87.499,1.776,3.2841,12.758,1.1537,3.6408,5.0218,1
BATCHV2_005903,KMAT_TRUCK_01,2023-04-22,PLANT_DE_01,TRUCK_LINE_03,V6,PREMIUM,STANDARD,BLUE,58,45,18,8,0.1461,23.098,53.248,64.188,85.456,6,3.071,71.288,15.705,90.308,2.0914,2.0693,13.676,1.9362,4.8997,1.6567,0
BATCHV2_005904,KMAT_TRUCK_01,2023-04-22,PLANT_IN_01,TRUCK_LINE_04,V6,STANDARD,OFFROAD,RED,64,43,18,8,0.1066,28.807,62.07,55.0,87.019,4,5.977,76.005,37.447,64.164,1.7148,2.5902,23.46,1.5819,4.7131,2.0493,0
BATCHV2_005905,KMAT_TRUCK_01,2023-04-22,PLANT_US_01,TRUCK_LINE_02,V6,STANDARD,OFFROAD,BLUE,42,46,18,7,0.114,24.712,46.868,65.397,89.055,1,5.694,97.05,11.312,77.6,2.7209,2.6805,1.466,2.6998,3.6556,1.2604,0
BATCHV2_005906,KMAT_TRUCK_01,2023-04-22,PLANT_IN_01,TRUCK_LINE_04,V6,STANDARD,STANDARD,RED,35,39,14,5,0.1646,26.882,59.308,59.168,87.436,4,10.238,77.988,54.34,64.644,2.3173,2.3683,24.686,1.312,4.5444,5.0968,1
BATCHV2_005907,KMAT_TRUCK_01,2023-04-22,PLANT_US_01,TRUCK_LINE_01,V8,PREMIUM,OFFROAD,BLUE,36,56,21,12,0.1676,21.872,44.607,81.728,89.021,5,7.996,87.203,13.612,90.401,2.0504,3.9701,40.99,1.276,3.7886,1.8174,0
BATCHV2_005908,KMAT_TRUCK_01,2023-04-22,PLANT_DE_01,TRUCK_LINE_03,V6,STANDARD,STANDARD,BLUE,41,38,16,5,0.1068,23.908,65.625,67.723,91.887,6,7.111,72.55,9.048,79.103,1.849,1.2495,9.785,1.6171,2.1362,0.6437,0
BATCHV2_005909,KMAT_TRUCK_01,2023-04-23,PLANT_US_01,TRUCK_LINE_02,V8,PREMIUM,STANDARD,RED,74,51,19,9,0.1117,24.982,42.381,64.805,96.36,3,9.794,94.058,32.998,72.84,2.5319,2.2057,16.154,1.4962,1.2372,5.669,1
BATCHV2_005910,KMAT_TRUCK_01,2023-04-23,PLANT_DE_01,TRUCK_LINE_03,V6,PREMIUM,STANDARD,BLUE,39,45,16,6,0.1432,27.15,59.471,73.882,95.872,2,6.564,78.574,14.589,79.778,1.4148,1.8335,27.542,1.0545,2.2365,0.4081,0
BATCHV2_005911,KMAT_TRUCK_01,2023-04-23,PLANT_US_01,TRUCK_LINE_01,V8,PREMIUM,STANDARD,BLUE,63,54,19,9,0.1151,25.367,55.059,69.244,97.265,6,4.884,87.843,15.309,86.905,1.0352,3.1176,16.099,0.9504,0.3446,1.4466,0
BATCHV2_005912,KMAT_TRUCK_01,2023-04-23,PLANT_IN_01,TRUCK_LINE_04,V8,STANDARD,STANDARD,RED,48,46,18,9,0.1091,25.81,61.373,55.587,90.619,5,8.895,83.222,26.153,76.328,3.1993,2.3769,20.613,1.8269,3.8751,6.2061,1
BATCHV2_005913,KMAT_TRUCK_01,2023-04-23,PLANT_IN_01,TRUCK_LINE_04,V6,STANDARD,OFFROAD,RED,55,46,17,7,0.1312,26.259,62.38,56.063,94.333,3,8.116,82.944,48.163,66.988,2.4346,1.1668,7.148,2.8178,2.037,1.8125,0
BATCHV2_005914,KMAT_TRUCK_01,2023-04-23,PLANT_IN_01,TRUCK_LINE_05,V8,STANDARD,STANDARD,RED,60,45,16,8,0.1277,25.2,49.833,69.549,93.961,1,6.656,70.481,15.27,84.737,1.869,3.5333,25.547,2.1649,2.3819,2.1657,0
BATCHV2_005915,KMAT_TRUCK_01,2023-04-23,PLANT_DE_01,TRUCK_LINE_03,V6,STANDARD,STANDARD,BLUE,39,41,14,5,0.1269,24.438,50.905,78.163,91.81,2,4.794,87.674,17.936,90.541,1.9781,1.1508,19.404,1.3781,3.5309,0.9326,0
BATCHV2_005916,KMAT_TRUCK_01,2023-04-23,PLANT_IN_01,TRUCK_LINE_04,V6,STANDARD,STANDARD,RED,23,40,16,6,0.1122,24.97,54.143,58.773,94.61,6,6.263,77.693,37.713,64.224,2.5066,1.6136,11.198,1.9525,2.8038,5.3825,1
BATCHV2_005917,KMAT_TRUCK_01,2023-04-23,PLANT_IN_01,TRUCK_LINE_04,V6,STANDARD,OFFROAD,BLUE,37,42,17,7,0.1372,25.547,57.994,57.641,98.689,5,5.702,82.432,22.36,67.849,2.0724,1.9132,20.455,1.4979,0.4836,2.1978,0
BATCHV2_005918,KMAT_TRUCK_01,2023-04-23,PLANT_DE_01,TRUCK_LINE_03,V6,PREMIUM,STANDARD,BLUE,48,46,17,7,0.1462,23.48,49.653,66.405,98.964,5,6.697,76.209,14.947,84.518,1.7077,2.1934,52.668,1.7831,0.2063,0.2,0
BATCHV2_005919,KMAT_TRUCK_01,2023-04-24,PLANT_IN_01,TRUCK_LINE_05,V6,STANDARD,STANDARD,RED,38,37,14,4,0.134,29.111,51.258,61.062,96.065,0,3.803,83.541,15.17,80.806,1.098,1.0591,18.866,0.8502,1.447,1.3177,0
BATCHV2_005920,KMAT_TRUCK_01,2023-04-24,PLANT_US_01,TRUCK_LINE_01,V6,PREMIUM,STANDARD,RED,44,44,18,6,0.1484,25.905,42.691,71.796,99.0,5,7.757,75.668,12.861,90.354,1.8106,2.6092,30.896,1.0857,0.3696,0.8554,0
BATCHV2_005921,KMAT_TRUCK_01,2023-04-24,PLANT_US_01,TRUCK_LINE_01,V6,PREMIUM,STANDARD,RED,20,47,17,8,0.1258,23.676,45.981,76.684,91.175,5,4.094,68.706,3.551,88.656,1.8286,2.4942,32.326,2.0132,3.9028,1.1493,0
BATCHV2_005922,KMAT_TRUCK_01,2023-04-24,PLANT_US_01,TRUCK_LINE_01,V8,PREMIUM,STANDARD,BLUE,70,51,20,11,0.1448,26.121,49.722,74.596,93.653,6,4.704,80.116,14.703,91.078,1.9179,4.1256,39.916,1.9013,2.8662,1.6795,0
BATCHV2_005923,KMAT_TRUCK_01,2023-04-24,PLANT_US_01,TRUCK_LINE_01,V6,STANDARD,OFFROAD,BLUE,62,42,18,8,0.1089,22.84,54.718,77.583,87.991,2,8.825,68.828,34.972,81.494,1.7907,1.8494,36.034,2.0069,4.9576,1.4308,0
BATCHV2_005924,KMAT_TRUCK_01,2023-04-24,PLANT_IN_01,TRUCK_LINE_05,V6,STANDARD,STANDARD,RED,49,39,15,6,0.129,24.587,56.259,76.207,83.406,5,7.87,78.005,16.419,79.368,2.4912,2.1352,54.596,2.4668,5.6963,1.2705,0
BATCHV2_005925,KMAT_TRUCK_01,2023-04-24,PLANT_IN_01,TRUCK_LINE_04,V8,STANDARD,OFFROAD,RED,60,52,19,10,0.1443,27.434,67.029,55.0,87.492,5,6.468,95.415,28.039,77.985,2.7306,2.5532,32.881,1.8595,3.686,6.4126,1
BATCHV2_005926,KMAT_TRUCK_01,2023-04-24,PLANT_IN_01,TRUCK_LINE_04,V6,PREMIUM,OFFROAD,RED,68,51,18,9,0.1592,26.587,43.582,59.947,92.022,1,2.035,89.312,20.935,70.777,2.5307,2.5482,31.111,2.1831,2.1774,2.4486,0
BATCHV2_005927,KMAT_TRUCK_01,2023-04-24,PLANT_IN_01,TRUCK_LINE_05,V8,STANDARD,STANDARD,BLUE,33,45,18,9,0.137,27.995,52.148,56.772,90.637,0,6.184,94.275,11.282,78.132,1.5657,2.3529,59.283,1.6994,2.368,6.0831,1
BATCHV2_005928,KMAT_TRUCK_01,2023-04-24,PLANT_DE_01,TRUCK_LINE_03,V6,STANDARD,STANDARD,BLUE,57,41,16,6,0.1458,24.525,51.278,70.053,92.568,3,9.14,76.085,5.429,99.0,1.0747,2.567,19.567,0.777,2.5667,1.0782,0
BATCHV2_005929,KMAT_TRUCK_01,2023-04-24,PLANT_US_01,TRUCK_LINE_02,V6,STANDARD,STANDARD,RED,48,41,14,4,0.1169,25.046,48.422,67.746,91.71,3,5.356,94.163,2.587,79.194,2.7381,1.5923,10.07,2.7879,2.8242,0.8952,0
BATCHV2_005930,KMAT_TRUCK_01,2023-04-24,PLANT_US_01,TRUCK_LINE_01,V6,PREMIUM,OFFROAD,BLUE,72,49,20,10,0.1452,20.268,40.21,76.024,89.804,1,6.492,80.342,8.18,89.088,2.3524,3.8553,29.534,2.7606,4.3846,1.972,0
BATCHV2_005931,KMAT_TRUCK_01,2023-04-24,PLANT_IN_01,TRUCK_LINE_05,V6,PREMIUM,STANDARD,BLUE,11,45,18,6,0.1598,26.346,52.021,71.706,87.587,5,7.926,74.438,2.528,81.084,1.9707,4.1269,14.784,1.5474,4.9662,1.805,0
BATCHV2_005932,KMAT_TRUCK_01,2023-04-24,PLANT_DE_01,TRUCK_LINE_03,V8,STANDARD,OFFROAD,BLUE,47,49,18,12,0.1537,20.491,45.605,73.347,86.09,4,6.071,80.292,6.858,89.416,1.936,3.3769,21.832,2.3177,4.8032,1.2622,0
BATCHV2_005933,KMAT_TRUCK_01,2023-04-25,PLANT_US_01,TRUCK_LINE_02,V8,STANDARD,OFFROAD,RED,78,50,20,12,0.1349,26.067,46.078,56.539,91.694,0,6.853,88.162,34.719,74.202,2.197,3.1439,44.6,2.0468,3.1993,6.3683,1
BATCHV2_005934,KMAT_TRUCK_01,2023-04-25,PLANT_IN_01,TRUCK_LINE_05,V6,PREMIUM,OFFROAD,BLUE,70,49,18,10,0.076,22.885,53.6,67.292,87.746,3,3.946,80.905,3.642,80.847,1.4555,3.5082,34.07,0.9704,4.6048,0.2,0
BATCHV2_005935,KMAT_TRUCK_01,2023-04-25,PLANT_US_01,TRUCK_LINE_02,V6,PREMIUM,STANDARD,BLUE,77,45,16,7,0.1354,20.836,55.187,55.0,88.95,3,6.014,65.784,44.093,77.784,1.7177,1.1788,17.387,0.8975,3.9528,1.3821,0
BATCHV2_005936,KMAT_TRUCK_01,2023-04-25,PLANT_DE_01,TRUCK_LINE_03,V6,PREMIUM,STANDARD,RED,15,45,16,7,0.1478,23.918,50.243,73.09,90.854,0,4.763,78.007,23.09,84.255,2.4208,2.3429,27.194,2.7405,3.6503,1.9207,0
BATCHV2_005937,KMAT_TRUCK_01,2023-04-25,PLANT_IN_01,TRUCK_LINE_04,V8,STANDARD,OFFROAD,RED,85,50,19,10,0.1451,27.402,46.927,65.541,89.396,4,10.782,82.465,35.268,72.668,2.8392,3.5163,14.276,1.9461,4.1531,2.5166,0
BATCHV2_005938,KMAT_TRUCK_01,2023-04-25,PLANT_IN_01,TRUCK_LINE_04,V8,STANDARD,OFFROAD,RED,18,50,19,10,0.1039,28.592,38.059,55.0,96.298,2,5.164,97.183,33.919,76.378,2.0815,3.3894,41.681,1.5723,1.0558,5.0451,1
BATCHV2_005939,KMAT_TRUCK_01,2023-04-25,PLANT_DE_01,TRUCK_LINE_03,V8,STANDARD,STANDARD,RED,75,46,17,9,0.1089,23.618,62.413,81.092,99.0,5,4.554,84.408,5.909,78.798,1.229,3.5509,44.733,0.6692,0.5571,1.9534,0
BATCHV2_005940,KMAT_TRUCK_01,2023-04-25,PLANT_DE_01,TRUCK_LINE_03,V8,STANDARD,STANDARD,RED,74,45,16,8,0.1102,25.191,49.791,76.894,89.109,3,7.419,68.984,47.968,85.412,1.8104,3.7204,36.55,1.5245,3.773,4.5162,1
BATCHV2_005941,KMAT_TRUCK_01,2023-04-25,PLANT_US_01,TRUCK_LINE_01,V6,STANDARD,STANDARD,BLUE,38,40,14,6,0.1226,21.059,43.003,68.06,94.15,1,10.115,77.402,26.659,92.154,2.1914,0.7887,17.98,1.4307,2.3903,2.4711,0
BATCHV2_005942,KMAT_TRUCK_01,2023-04-25,PLANT_DE_01,TRUCK_LINE_03,V6,STANDARD,STANDARD,BLUE,28,37,14,4,0.1433,23.535,50.476,69.465,90.328,6,9.324,78.002,6.716,89.418,1.4872,0.9132,31.761,1.0066,3.2414,1.8282,0
BATCHV2_005943,KMAT_TRUCK_01,2023-04-26,PLANT_US_01,TRUCK_LINE_01,V6,STANDARD,OFFROAD,BLUE,67,44,16,7,0.1304,23.463,54.66,65.139,92.601,0,9.431,69.766,9.011,90.162,2.0227,2.5399,19.587,1.137,2.5963,1.3548,0
BATCHV2_005944,KMAT_TRUCK_01,2023-04-26,PLANT_DE_01,TRUCK_LINE_03,V8,STANDARD,STANDARD,BLUE,15,45,16,9,0.1167,25.584,60.763,71.024,81.582,3,9.359,88.882,35.365,96.44,1.7571,2.6838,71.051,1.2054,6.4359,1.8986,0
BATCHV2_005945,KMAT_TRUCK_01,2023-04-26,PLANT_IN_01,TRUCK_LINE_05,V8,STANDARD,STANDARD,BLUE,29,44,17,7,0.1341,24.935,47.566,66.847,98.042,4,9.391,83.619,9.807,77.84,2.7678,3.232,17.785,1.6415,0.5349,2.017,0
BATCHV2_005946,KMAT_TRUCK_01,2023-04-26,PLANT_DE_01,TRUCK_LINE_03,V6,PREMIUM,STANDARD,RED,34,46,16,6,0.147,23.862,51.602,68.483,94.292,2,10.637,71.807,5.817,83.026,1.9357,1.2016,23.876,1.9259,1.5726,1.8795,0
BATCHV2_005947,KMAT_TRUCK_01,2023-04-26,PLANT_US_01,TRUCK_LINE_02,V8,STANDARD,OFFROAD,RED,65,48,19,12,0.0858,20.241,45.361,64.39,90.869,0,4.881,87.394,7.179,75.164,2.3168,2.5332,27.481,2.3313,2.3375,0.961,0
BATCHV2_005948,KMAT_TRUCK_01,2023-04-26,PLANT_DE_01,TRUCK_LINE_03,V6,PREMIUM,OFFROAD,BLUE,34,51,19,9,0.1357,23.942,53.42,59.831,93.631,0,8.664,81.403,9.163,86.537,2.38,2.9364,51.003,1.4933,1.5824,5.8069,1
BATCHV2_005949,KMAT_TRUCK_01,2023-04-26,PLANT_DE_01,TRUCK_LINE_03,V8,PREMIUM,STANDARD,RED,23,50,19,9,0.1364,22.972,46.608,69.283,92.598,2,8.411,72.63,15.951,85.967,2.1317,3.4794,56.637,2.3953,3.2957,1.1506,0
BATCHV2_005950,KMAT_TRUCK_01,2023-04-26,PLANT_US_01,TRUCK_LINE_02,V8,PREMIUM,STANDARD,BLUE,57,54,19,10,0.1328,26.334,57.726,55.236,86.149,0,9.038,99.0,17.16,68.572,2.4197,3.963,16.036,2.4648,5.0937,6.5074,1
BATCHV2_005951,KMAT_TRUCK_01,2023-04-26,PLANT_US_01,TRUCK_LINE_02,V6,PREMIUM,OFFROAD,RED,42,52,20,9,0.1161,26.185,57.053,55.0,87.537,0,5.883,91.752,72.281,67.973,2.6305,4.5551,14.478,2.4752,4.0562,5.5807,1
BATCHV2_005952,KMAT_TRUCK_01,2023-04-26,PLANT_DE_01,TRUCK_LINE_03,V6,PREMIUM,STANDARD,RED,38,46,16,7,0.1143,25.89,48.454,69.235,97.761,2,7.611,86.453,39.776,85.723,2.2027,3.4075,25.419,1.3227,0.1276,4.7118,1
BATCHV2_005953,KMAT_TRUCK_01,2023-04-26,PLANT_US_01,TRUCK_LINE_02,V8,STANDARD,STANDARD,BLUE,26,44,16,8,0.1339,24.238,36.716,68.616,89.815,1,4.27,99.0,10.813,74.722,2.1543,3.517,17.346,1.7021,3.9108,0.2,0
BATCHV2_005954,KMAT_TRUCK_01,2023-04-26,PLANT_DE_01,TRUCK_LINE_03,V6,STANDARD,STANDARD,BLUE,28,38,15,6,0.1403,24.336,49.548,65.106,90.391,0,7.879,79.082,36.612,95.919,1.9917,2.4008,45.557,1.5877,3.5042,1.1284,0
BATCHV2_005955,KMAT_TRUCK_01,2023-04-26,PLANT_US_01,TRUCK_LINE_02,V8,STANDARD,STANDARD,RED,40,45,16,7,0.1293,25.296,45.495,64.314,96.722,6,8.542,93.537,8.723,83.857,2.889,3.5711,16.248,2.5906,1.5617,1.4641,0
BATCHV2_005956,KMAT_TRUCK_01,2023-04-26,PLANT_IN_01,TRUCK_LINE_05,V8,PREMIUM,STANDARD,RED,72,54,18,11,0.1519,27.272,55.88,64.14,90.234,4,2.814,90.656,2.911,81.844,1.579,3.2549,35.41,1.1778,3.9234,2.028,0
BATCHV2_005957,KMAT_TRUCK_01,2023-04-27,PLANT_DE_01,TRUCK_LINE_03,V6,PREMIUM,STANDARD,BLUE,75,46,17,6,0.1502,25.099,56.362,69.939,90.122,4,4.599,80.768,15.096,82.592,2.0958,3.0958,54.715,1.1624,4.2336,1.7886,0
BATCHV2_005958,KMAT_TRUCK_01,2023-04-27,PLANT_US_01,TRUCK_LINE_01,V8,STANDARD,STANDARD,BLUE,52,45,16,8,0.1331,23.165,40.113,65.479,93.383,3,5.725,79.484,6.314,89.719,1.9381,2.5494,41.357,1.058,3.3072,0.651,0
BATCHV2_005959,KMAT_TRUCK_01,2023-04-27,PLANT_US_01,TRUCK_LINE_02,V6,PREMIUM,STANDARD,BLUE,66,47,18,8,0.1692,25.232,46.681,57.556,91.893,4,5.688,80.144,5.113,77.798,3.0109,4.1644,31.696,3.2662,3.2734,2.1185,0
BATCHV2_005960,KMAT_TRUCK_01,2023-04-27,PLANT_US_01,TRUCK_LINE_01,V8,STANDARD,OFFROAD,BLUE,38,52,19,12,0.1114,25.936,52.518,79.406,89.545,0,7.859,67.643,32.507,90.774,1.8741,1.7886,17.467,1.4954,3.8559,0.2048,0
BATCHV2_005961,KMAT_TRUCK_01,2023-04-27,PLANT_DE_01,TRUCK_LINE_03,V8,PREMIUM,STANDARD,BLUE,10,54,19,9,0.1462,21.274,49.289,71.368,97.535,0,8.981,71.956,10.653,82.598,0.9541,2.5947,11.771,0.9084,1.2158,1.6723,0
BATCHV2_005962,KMAT_TRUCK_01,2023-04-27,PLANT_IN_01,TRUCK_LINE_05,V8,PREMIUM,OFFROAD,RED,77,57,21,14,0.1696,23.507,44.192,58.833,87.82,4,5.341,77.159,12.308,79.892,1.2658,4.6189,31.16,0.6432,4.9787,6.408,1
BATCHV2_005963,KMAT_TRUCK_01,2023-04-27,PLANT_DE_01,TRUCK_LINE_03,V6,STANDARD,OFFROAD,RED,18,46,18,7,0.0991,20.534,58.997,70.422,93.132,2,9.929,71.2,5.414,87.754,1.6751,2.5179,19.216,1.7455,1.7635,1.2499,0
BATCHV2_005964,KMAT_TRUCK_01,2023-04-27,PLANT_IN_01,TRUCK_LINE_04,V8,STANDARD,STANDARD,BLUE,77,47,17,9,0.1025,23.596,54.939,55.0,91.96,1,11.662,85.593,29.403,72.192,2.8817,2.2456,26.196,3.1163,2.9455,1.8641,0
BATCHV2_005965,KMAT_TRUCK_01,2023-04-27,PLANT_IN_01,TRUCK_LINE_05,V8,STANDARD,STANDARD,RED,43,43,17,7,0.1006,27.516,62.251,59.006,92.71,6,2.22,74.462,3.914,80.7,0.8947,2.6506,32.09,0.4602,2.2844,2.3392,0
BATCHV2_005966,KMAT_TRUCK_01,2023-04-27,PLANT_IN_01,TRUCK_LINE_05,V8,PREMIUM,STANDARD,BLUE,29,52,18,11,0.1502,26.73,48.267,58.31,97.107,6,7.204,70.289,6.869,83.504,1.2127,4.2072,66.951,0.6632,1.3542,2.483,0
BATCHV2_005967,KMAT_TRUCK_01,2023-04-27,PLANT_US_01,TRUCK_LINE_01,V8,STANDARD,STANDARD,RED,46,45,17,7,0.1085,23.657,45.001,67.238,91.373,1,6.852,81.759,27.78,92.292,1.4298,1.4793,41.504,1.5167,2.8928,1.508,0
BATCHV2_005968,KMAT_TRUCK_01,2023-04-27,PLANT_US_01,TRUCK_LINE_02,V6,PREMIUM,STANDARD,BLUE,13,47,18,8,0.1266,21.457,49.979,55.0,87.599,6,4.702,89.644,23.477,67.023,2.0804,2.8034,34.137,1.8349,4.6397,5.9828,1
BATCHV2_005969,KMAT_TRUCK_01,2023-04-27,PLANT_US_01,TRUCK_LINE_02,V6,STANDARD,STANDARD,RED,17,38,15,5,0.098,21.875,46.392,57.847,96.557,0,6.293,88.891,33.109,75.722,1.7244,1.7531,42.77,1.3791,1.247,1.3512,0
BATCHV2_005970,KMAT_TRUCK_01,2023-04-28,PLANT_DE_01,TRUCK_LINE_03,V6,STANDARD,STANDARD,RED,64,40,16,4,0.1144,23.045,52.233,70.679,89.018,4,11.018,56.275,63.282,77.247,1.6516,1.5793,15.818,1.8306,4.2166,0.2,0
BATCHV2_005971,KMAT_TRUCK_01,2023-04-28,PLANT_US_01,TRUCK_LINE_02,V8,STANDARD,OFFROAD,BLUE,51,51,18,11,0.1204,25.821,53.42,67.858,87.285,2,6.783,74.569,16.711,71.68,2.4022,3.8017,16.921,2.4206,4.507,6.4216,1
