RFQ_CONFIG_VERSION_ID,RFQ_ID,FEATURE_AS_OF_TIMESTAMP,REVIEWED_AT,SOURCE_LANGUAGE,DOCUMENT_LENGTH_CHARS,PAGE_COUNT,OCR_QUALITY_SCORE,DOCUMENT_COMPLEXITY_SCORE,AMBIGUITY_TERM_COUNT,CONFLICTING_PHRASE_COUNT,UNSUPPORTED_VALUE_COUNT,SYNONYM_MATCH_STRENGTH,TRANSLATION_USED_FLAG,TRANSLATION_QUALITY_SCORE,SOURCE_TEXT_PRESENT_FLAG,EXTRACTED_ENGINE,EXTRACTED_CAB,EXTRACTED_WHEEL,EXTRACTED_COLOR,ENGINE_EXTRACTION_CONFIDENCE,CAB_EXTRACTION_CONFIDENCE,WHEEL_EXTRACTION_CONFIDENCE,COLOR_EXTRACTION_CONFIDENCE,ENGINE_TEXT_EVIDENCE_FLAG,CAB_TEXT_EVIDENCE_FLAG,WHEEL_TEXT_EVIDENCE_FLAG,COLOR_TEXT_EVIDENCE_FLAG,VALID_EXTRACTED_VALUE_COUNT,TEXT_SUPPORTED_VALUE_COUNT,MISSING_REQUIREMENT_COUNT,EXACT_PHRASE_MATCH_COUNT,SYNONYM_MATCH_COUNT,RULE_VALIDATION_PASS_COUNT,CORTEX_EXTRACTION_STATUS,CORTEX_REASONING_AVAILABLE_FLAG,RULE_BMCS_SCORE,CORTEX_CONFIDENCE_SCORE,DEVELOPMENT_HYBRID_BMCS_SCORE,ENGINEER_FINAL_ENGINE,ENGINEER_FINAL_CAB,ENGINEER_FINAL_WHEEL,ENGINEER_FINAL_COLOR,ENGINEER_CORRECTION_COUNT,ENGINEER_ACCEPTED_WITHOUT_CHANGE_FLAG,FINAL_REVIEW_OUTCOME,REVIEWER_ROLE,CORRECT_MAPPING_FLAG
RFQCFG_BMCSV2_0016841_V1,RFQ_BMCSV2_0016841,2022-03-01 15:06:00,2022-03-10 20:06:00,EN,4861,5,0.852301,28.0354,0,0,0,0.909085,0,1.0,1,V6,PREMIUM,OFFROAD,RED,0.846227,0.966746,0.995,0.96977,1,1,1,1,4,4,0,2,2,4,COMPLETE,1,96.0,94.44357,95.377428,V6,PREMIUM,OFFROAD,RED,0,1,ACCEPTED_WITHOUT_CHANGE,COST_ENGINEER,1
RFQCFG_BMCSV2_0017974_V1,RFQ_BMCSV2_0017974,2022-03-01 15:31:00,2022-03-03 18:31:00,EN,5843,4,0.999,34.6414,0,0,1,0.890019,0,1.0,1,V8,STANDARD,STANDARD,RED,0.915376,0.945984,0.995,0.995,1,1,1,1,4,4,0,2,2,4,COMPLETE,1,96.0,93.783994,95.113598,V8,STANDARD,STANDARD,RED,0,1,ACCEPTED_WITHOUT_CHANGE,CONFIGURATION_ENGINEER,1
RFQCFG_BMCSV2_0007639_V1,RFQ_BMCSV2_0007639,2022-03-01 16:34:00,2022-03-06 17:34:00,EN,2254,2,0.863756,25.9767,0,0,0,0.723821,0,1.0,1,V8,STANDARD,STANDARD,RED,0.995,0.874716,0.959807,0.886814,1,1,1,1,4,4,0,4,0,4,COMPLETE,1,96.0,92.908413,94.763365,V8,STANDARD,STANDARD,RED,0,1,ACCEPTED_WITHOUT_CHANGE,COST_ENGINEER,1
RFQCFG_BMCSV2_0000494_V1,RFQ_BMCSV2_0000494,2022-03-01 16:40:00,2022-03-03 22:40:00,EN,1457,1,0.934249,49.738,0,3,1,0.734418,0,1.0,1,V6,STANDARD,STANDARD,RED,0.725945,0.779366,0.693155,0.833611,1,1,0,1,4,3,0,3,0,4,COMPLETE,1,85.75,62.801909,76.570764,V6,STANDARD,STANDARD,RED,0,1,ACCEPTED_WITHOUT_CHANGE,CONFIGURATION_ENGINEER,1
RFQCFG_BMCSV2_0005692_V1,RFQ_BMCSV2_0005692,2022-03-01 18:27:00,2022-03-14 20:27:00,FR,3217,3,0.824322,100.0,1,1,0,0.745876,1,0.803177,1,V8,STANDARD,STANDARD,BLUE,0.871762,0.804562,0.876687,0.745204,1,1,1,1,4,4,0,3,1,4,COMPLETE,1,88.25,78.955354,84.532142,V8,STANDARD,STANDARD,BLUE,0,1,ACCEPTED_WITHOUT_CHANGE,CONFIGURATION_ENGINEER,1
RFQCFG_BMCSV2_0006866_V1,RFQ_BMCSV2_0006866,2022-03-01 18:58:00,2022-03-10 23:58:00,EN,2090,2,0.941355,51.0997,1,0,0,0.834561,0,1.0,1,V8,STANDARD,STANDARD,RED,0.93249,0.855532,0.910997,0.819775,1,1,1,1,4,4,0,3,1,4,COMPLETE,1,88.25,87.969852,88.137941,V8,STANDARD,STANDARD,RED,0,1,ACCEPTED_WITHOUT_CHANGE,CONFIGURATION_ENGINEER,1
RFQCFG_BMCSV2_0017695_V1,RFQ_BMCSV2_0017695,2022-03-02 07:31:00,2022-03-07 10:31:00,EN,1466,1,0.922435,64.6754,1,2,0,0.88725,0,1.0,1,V8,PREMIUM,STANDARD,RED,0.747684,0.682247,0.807822,0.970156,1,0,1,1,4,3,0,3,0,4,COMPLETE,1,78.0,73.19773,76.079092,V8,PREMIUM,STANDARD,RED,0,1,ACCEPTED_WITHOUT_CHANGE,CONFIGURATION_ENGINEER,1
RFQCFG_BMCSV2_0011776_V1,RFQ_BMCSV2_0011776,2022-03-02 07:41:00,2022-03-13 13:41:00,EN,2106,2,0.917775,87.0003,1,1,2,0.837036,0,1.0,1,V8,PREMIUM,OFFROAD,RED,0.742209,0.826142,0.990574,0.913078,0,1,1,1,4,3,0,0,3,4,COMPLETE,1,78.0,78.30008,78.120032,V8,PREMIUM,OFFROAD,RED,0,1,ACCEPTED_WITHOUT_CHANGE,COST_ENGINEER,1
RFQCFG_BMCSV2_0007617_V1,RFQ_BMCSV2_0007617,2022-03-02 08:00:00,2022-03-10 12:00:00,EN,1522,1,0.924336,34.3565,2,1,0,0.854785,0,1.0,1,UNKNOWN,STANDARD,OFFROAD,RED,0.672713,0.875713,0.467248,0.787029,1,0,1,1,3,3,1,2,1,3,PARTIAL,1,56.5,61.567576,58.52703,V6,STANDARD,STANDARD,BLUE,3,0,REJECTED_AND_REWORKED,CONFIGURATION_ENGINEER,0
RFQCFG_BMCSV2_0005152_V1,RFQ_BMCSV2_0005152,2022-03-02 08:03:00,2022-03-10 11:03:00,EN,1188,1,0.975666,52.4025,0,2,0,0.773247,0,1.0,1,V6,PREMIUM,OFFROAD,BLUE,0.747956,0.614214,0.754205,0.920912,0,0,1,0,4,1,0,0,1,4,PARTIAL,1,65.25,68.932169,66.722868,V6,PREMIUM,OFFROAD,BLUE,0,1,ACCEPTED_WITHOUT_CHANGE,RFQ_REVIEW_LEAD,1
RFQCFG_BMCSV2_0021149_V1,RFQ_BMCSV2_0021149,2022-03-02 08:05:00,2022-03-12 15:05:00,ES,6790,6,0.652451,63.4373,1,0,0,0.740052,1,0.884148,1,V6,UNKNOWN,UNKNOWN,BLUE,0.762783,0.694844,0.573272,0.825535,1,1,1,1,2,4,2,3,1,2,PARTIAL,1,60.75,61.410855,61.014342,V6,STANDARD,STANDARD,BLUE,2,0,CORRECTED_AND_ACCEPTED,CONFIGURATION_ENGINEER,0
RFQCFG_BMCSV2_0004942_V1,RFQ_BMCSV2_0004942,2022-03-02 09:07:00,2022-03-07 15:07:00,EN,4173,3,0.889968,58.3597,2,0,0,0.940536,0,1.0,1,V6,STANDARD,OFFROAD,RED,0.929978,0.784245,0.895696,0.964843,1,0,1,1,4,3,0,2,1,4,COMPLETE,1,70.25,89.369055,77.897622,V6,STANDARD,OFFROAD,RED,0,1,ACCEPTED_WITHOUT_CHANGE,CONFIGURATION_ENGINEER,1
RFQCFG_BMCSV2_0017105_V1,RFQ_BMCSV2_0017105,2022-03-02 09:09:00,2022-03-03 12:09:00,EN,4369,3,0.859868,56.0944,0,0,0,0.814171,0,1.0,1,V6,STANDARD,STANDARD,BLUE,0.995,0.995,0.923236,0.942928,1,1,1,1,4,4,0,4,0,4,COMPLETE,1,96.0,96.4041,96.16164,V6,STANDARD,STANDARD,BLUE,0,1,ACCEPTED_WITHOUT_CHANGE,RFQ_REVIEW_LEAD,1
RFQCFG_BMCSV2_0007415_V1,RFQ_BMCSV2_0007415,2022-03-02 09:10:00,2022-03-13 13:10:00,FR,5196,4,0.835196,60.1407,2,0,0,0.82814,1,0.956222,1,V8,STANDARD,STANDARD,BLUE,0.924161,0.99483,0.85291,0.971547,1,1,1,1,4,4,0,1,3,4,COMPLETE,1,80.5,93.586214,85.734486,V8,STANDARD,STANDARD,BLUE,0,1,ACCEPTED_WITHOUT_CHANGE,COST_ENGINEER,1
RFQCFG_BMCSV2_0012602_V1,RFQ_BMCSV2_0012602,2022-03-02 11:40:00,2022-03-07 12:40:00,EN,2813,2,0.94476,55.3764,1,1,0,0.970071,0,1.0,1,V8,STANDARD,STANDARD,BLUE,0.843067,0.960015,0.739133,0.843161,1,1,1,1,4,4,0,1,3,4,COMPLETE,1,88.25,81.134411,85.403764,V8,STANDARD,STANDARD,BLUE,0,1,ACCEPTED_WITHOUT_CHANGE,CONFIGURATION_ENGINEER,1
RFQCFG_BMCSV2_0010166_V1,RFQ_BMCSV2_0010166,2022-03-02 12:05:00,2022-03-16 18:05:00,ES,1353,1,0.884593,38.1581,0,0,0,0.622287,1,0.825699,1,V6,PREMIUM,STANDARD,RED,0.971141,0.941584,0.925084,0.992876,1,1,1,1,4,4,0,3,1,4,COMPLETE,1,96.0,95.767114,95.906846,V6,PREMIUM,STANDARD,RED,0,1,ACCEPTED_WITHOUT_CHANGE,CONFIGURATION_ENGINEER,1
RFQCFG_BMCSV2_0000508_V1,RFQ_BMCSV2_0000508,2022-03-02 12:16:00,2022-03-04 17:16:00,DE,3511,3,0.92495,47.4275,2,0,0,0.628598,1,0.912136,1,V8,PREMIUM,STANDARD,RED,0.829515,0.518652,0.792478,0.607983,1,1,1,1,4,4,0,3,1,4,COMPLETE,1,80.5,68.715695,75.786278,V8,STANDARD,STANDARD,BLUE,2,0,CORRECTED_AND_ACCEPTED,CONFIGURATION_ENGINEER,0
RFQCFG_BMCSV2_0003512_V1,RFQ_BMCSV2_0003512,2022-03-02 14:31:00,2022-03-15 19:31:00,DE,3103,3,0.858148,86.2933,0,1,0,0.717222,1,0.866159,1,V8,PREMIUM,OFFROAD,BLUE,0.942867,0.842622,0.855589,0.852271,1,1,1,1,4,4,0,3,1,4,COMPLETE,1,96.0,83.833741,91.133497,V8,PREMIUM,OFFROAD,BLUE,0,1,ACCEPTED_WITHOUT_CHANGE,CONFIGURATION_ENGINEER,1
RFQCFG_BMCSV2_0010225_V1,RFQ_BMCSV2_0010225,2022-03-02 14:32:00,2022-03-14 16:32:00,EN,1942,2,0.929267,44.111,0,0,0,0.69794,0,1.0,1,V6,STANDARD,STANDARD,RED,0.96933,0.879924,0.870595,0.936551,1,1,1,1,4,4,0,3,1,4,COMPLETE,1,96.0,91.410001,94.164,V6,STANDARD,STANDARD,RED,0,1,ACCEPTED_WITHOUT_CHANGE,CONFIGURATION_ENGINEER,1
RFQCFG_BMCSV2_0022514_V1,RFQ_BMCSV2_0022514,2022-03-02 14:42:00,2022-03-04 18:42:00,EN,744,1,0.834974,58.3904,2,1,1,0.90337,0,1.0,1,V6,STANDARD,STANDARD,BLUE,0.801601,0.748934,0.71675,0.640571,0,1,1,0,4,2,0,2,0,4,PARTIAL,1,60.0,66.696405,62.678562,V6,STANDARD,STANDARD,BLUE,0,1,ACCEPTED_WITHOUT_CHANGE,COST_ENGINEER,1
RFQCFG_BMCSV2_0016935_V1,RFQ_BMCSV2_0016935,2022-03-02 15:24:00,2022-03-03 17:24:00,EN,2545,2,0.985195,56.4492,3,0,0,0.706167,0,1.0,1,V8,STANDARD,STANDARD,BLUE,0.971427,0.816253,0.947416,0.938482,1,0,1,1,4,3,0,2,1,4,COMPLETE,1,62.5,91.83944,74.235776,V8,STANDARD,STANDARD,BLUE,0,1,ACCEPTED_WITHOUT_CHANGE,COST_ENGINEER,1
RFQCFG_BMCSV2_0023815_V1,RFQ_BMCSV2_0023815,2022-03-02 16:55:00,2022-03-13 23:55:00,EN,1509,2,0.920804,36.3649,1,0,0,0.743482,0,1.0,1,V8,PREMIUM,STANDARD,RED,0.937255,0.87294,0.995,0.810949,1,1,1,1,4,4,0,4,0,4,COMPLETE,1,88.25,90.403613,89.111445,V8,PREMIUM,STANDARD,RED,0,1,ACCEPTED_WITHOUT_CHANGE,CONFIGURATION_ENGINEER,1
RFQCFG_BMCSV2_0017909_V1,RFQ_BMCSV2_0017909,2022-03-02 17:34:00,2022-03-13 23:34:00,EN,2176,2,0.888319,49.0813,1,1,0,0.848912,0,1.0,1,V8,STANDARD,STANDARD,RED,0.865864,0.864826,0.995,0.995,0,1,1,1,4,3,0,3,0,4,COMPLETE,1,78.0,89.517252,82.606901,V8,STANDARD,STANDARD,RED,0,1,ACCEPTED_WITHOUT_CHANGE,CONFIGURATION_ENGINEER,1
RFQCFG_BMCSV2_0021771_V1,RFQ_BMCSV2_0021771,2022-03-02 18:37:00,2022-03-15 19:37:00,EN,996,1,0.898153,32.1877,3,1,0,0.822999,0,1.0,1,V6,STANDARD,STANDARD,RED,0.759276,0.690643,0.722996,0.966658,1,0,1,1,4,3,0,2,1,4,COMPLETE,1,62.5,74.989342,67.495737,V6,STANDARD,STANDARD,RED,0,1,ACCEPTED_WITHOUT_CHANGE,CONFIGURATION_ENGINEER,1
RFQCFG_BMCSV2_0006607_V1,RFQ_BMCSV2_0006607,2022-03-03 07:43:00,2022-03-04 10:43:00,ES,7804,6,0.926082,60.9348,1,0,0,0.454668,1,0.930003,1,V6,PREMIUM,OFFROAD,RED,0.769316,0.695208,0.835201,0.653601,1,1,1,1,4,4,0,4,0,4,COMPLETE,1,88.25,73.833144,82.483258,V6,PREMIUM,OFFROAD,BLUE,1,0,CORRECTED_AND_ACCEPTED,COST_ENGINEER,0
RFQCFG_BMCSV2_0006680_V1,RFQ_BMCSV2_0006680,2022-03-03 08:20:00,2022-03-12 12:20:00,EN,7159,6,0.839232,45.8919,0,0,0,0.817531,0,1.0,1,V8,PREMIUM,STANDARD,RED,0.98669,0.898154,0.955954,0.886376,1,1,1,1,4,4,0,2,2,4,COMPLETE,1,96.0,93.17934,94.871736,V8,PREMIUM,STANDARD,RED,0,1,ACCEPTED_WITHOUT_CHANGE,CONFIGURATION_ENGINEER,1
RFQCFG_BMCSV2_0022805_V1,RFQ_BMCSV2_0022805,2022-03-03 10:23:00,2022-03-17 17:23:00,ES,2978,2,0.872121,62.757,2,0,2,0.459869,1,0.934721,1,V8,STANDARD,STANDARD,RED,0.845173,0.769452,0.878233,0.795384,1,0,1,1,4,3,0,2,1,4,COMPLETE,1,70.25,77.206055,73.032422,V8,STANDARD,STANDARD,RED,0,1,ACCEPTED_WITHOUT_CHANGE,RFQ_REVIEW_LEAD,1
RFQCFG_BMCSV2_0014472_V1,RFQ_BMCSV2_0014472,2022-03-03 10:47:00,2022-03-09 14:47:00,EN,2296,2,0.999,31.8024,0,0,1,0.652414,0,1.0,1,V6,STANDARD,STANDARD,BLUE,0.88365,0.995,0.994535,0.931632,1,1,1,1,4,4,0,4,0,4,COMPLETE,1,96.0,92.620418,94.648167,V6,STANDARD,STANDARD,BLUE,0,1,ACCEPTED_WITHOUT_CHANGE,CONFIGURATION_ENGINEER,1
RFQCFG_BMCSV2_0008917_V1,RFQ_BMCSV2_0008917,2022-03-03 11:08:00,2022-03-16 12:08:00,ES,1348,2,0.86773,97.1618,0,0,1,0.466445,1,0.932745,1,V6,STANDARD,STANDARD,UNKNOWN,0.781139,0.938453,0.857197,0.705183,1,1,1,1,3,4,1,1,3,3,PARTIAL,1,82.25,74.549281,79.169712,V8,STANDARD,STANDARD,BLUE,2,0,CORRECTED_AND_ACCEPTED,COST_ENGINEER,0
RFQCFG_BMCSV2_0003436_V1,RFQ_BMCSV2_0003436,2022-03-03 11:47:00,2022-03-17 17:47:00,EN,2391,3,0.937427,44.2409,0,0,2,0.612912,0,1.0,1,V6,STANDARD,STANDARD,RED,0.868948,0.871757,0.885602,0.956256,1,1,1,1,4,4,0,1,3,4,COMPLETE,1,96.0,84.564093,91.425637,V6,STANDARD,STANDARD,RED,0,1,ACCEPTED_WITHOUT_CHANGE,COST_ENGINEER,1
RFQCFG_BMCSV2_0022133_V1,RFQ_BMCSV2_0022133,2022-03-03 11:55:00,2022-03-06 17:55:00,DE,3288,2,0.86721,80.562,4,0,0,0.835589,1,0.82989,1,V6,STANDARD,OFFROAD,RED,0.825695,0.776203,0.706108,0.921751,1,1,0,1,4,3,0,1,2,4,COMPLETE,1,54.75,80.743921,65.147568,V6,STANDARD,OFFROAD,RED,0,1,ACCEPTED_WITHOUT_CHANGE,RFQ_REVIEW_LEAD,1
RFQCFG_BMCSV2_0019905_V1,RFQ_BMCSV2_0019905,2022-03-03 13:02:00,2022-03-05 17:02:00,EN,4791,4,0.999,51.3384,1,0,0,0.805073,0,1.0,1,V6,PREMIUM,OFFROAD,RED,0.942579,0.786872,0.908442,0.866029,0,1,1,1,4,3,0,3,0,4,COMPLETE,1,78.0,87.598041,81.839216,V6,PREMIUM,OFFROAD,RED,0,1,ACCEPTED_WITHOUT_CHANGE,CONFIGURATION_ENGINEER,1
RFQCFG_BMCSV2_0012213_V1,RFQ_BMCSV2_0012213,2022-03-03 13:03:00,2022-03-14 18:03:00,EN,1008,1,0.904853,78.4375,1,0,1,0.601597,0,1.0,1,V8,STANDARD,STANDARD,BLUE,0.935626,0.904149,0.940939,0.919973,1,1,1,1,4,4,0,4,0,4,COMPLETE,1,88.25,90.017173,88.956869,V8,STANDARD,STANDARD,BLUE,0,1,ACCEPTED_WITHOUT_CHANGE,CONFIGURATION_ENGINEER,1
RFQCFG_BMCSV2_0023713_V1,RFQ_BMCSV2_0023713,2022-03-03 13:16:00,2022-03-10 15:16:00,EN,2930,2,0.834496,43.2972,0,0,0,0.940756,0,1.0,1,V6,STANDARD,STANDARD,BLUE,0.951767,0.910307,0.995,0.985559,1,1,1,1,4,4,0,1,3,4,COMPLETE,1,96.0,96.065814,96.026325,V6,STANDARD,STANDARD,BLUE,0,1,ACCEPTED_WITHOUT_CHANGE,CONFIGURATION_ENGINEER,0
RFQCFG_BMCSV2_0010067_V1,RFQ_BMCSV2_0010067,2022-03-03 13:27:00,2022-03-13 17:27:00,ES,1482,2,0.918648,76.2842,4,1,1,0.821407,1,0.880027,1,V8,PREMIUM,OFFROAD,RED,0.766188,0.696062,0.968554,0.673286,0,0,1,0,4,1,0,1,0,4,PARTIAL,1,34.25,71.602241,49.190896,V8,PREMIUM,OFFROAD,RED,0,1,ACCEPTED_WITHOUT_CHANGE,COST_ENGINEER,0
RFQCFG_BMCSV2_0018341_V1,RFQ_BMCSV2_0018341,2022-03-03 14:04:00,2022-03-12 17:04:00,EN,3387,3,0.885611,79.9077,1,0,0,0.862176,0,1.0,1,V8,STANDARD,STANDARD,RED,0.995,0.892898,0.674171,0.928107,1,0,1,1,4,3,0,1,2,4,COMPLETE,1,78.0,87.25441,81.701764,V8,STANDARD,OFFROAD,RED,1,0,CORRECTED_AND_ACCEPTED,CONFIGURATION_ENGINEER,0
RFQCFG_BMCSV2_0023758_V1,RFQ_BMCSV2_0023758,2022-03-03 14:47:00,2022-03-11 17:47:00,FR,2209,2,0.92238,45.056,3,0,1,0.781419,1,0.839247,1,V6,PREMIUM,STANDARD,RED,0.866616,0.754473,0.715943,0.900918,1,0,1,1,4,3,0,0,3,4,COMPLETE,1,62.5,78.448752,68.879501,V6,PREMIUM,STANDARD,RED,0,1,ACCEPTED_WITHOUT_CHANGE,CONFIGURATION_ENGINEER,1
RFQCFG_BMCSV2_0002359_V1,RFQ_BMCSV2_0002359,2022-03-03 15:21:00,2022-03-17 20:21:00,EN,2878,2,0.984147,62.1469,1,1,0,0.717794,0,1.0,1,V6,STANDARD,STANDARD,RED,0.721243,0.940321,0.848709,0.944088,0,1,0,1,4,2,0,1,1,4,PARTIAL,1,67.75,82.858987,73.793595,V6,STANDARD,STANDARD,RED,0,1,ACCEPTED_WITHOUT_CHANGE,COST_ENGINEER,1
RFQCFG_BMCSV2_0000683_V1,RFQ_BMCSV2_0000683,2022-03-03 15:49:00,2022-03-16 17:49:00,DE,3490,3,0.862751,42.4889,1,0,0,0.681585,1,0.800408,1,V8,STANDARD,STANDARD,BLUE,0.915548,0.992048,0.923874,0.95683,1,1,1,1,4,4,0,4,0,4,COMPLETE,1,88.25,94.70751,90.833004,V8,STANDARD,STANDARD,BLUE,0,1,ACCEPTED_WITHOUT_CHANGE,CONFIGURATION_ENGINEER,1
RFQCFG_BMCSV2_0006634_V1,RFQ_BMCSV2_0006634,2022-03-03 17:22:00,2022-03-09 22:22:00,EN,2337,2,0.9205,31.1445,2,1,0,0.793898,0,1.0,1,V8,PREMIUM,STANDARD,BLUE,0.664988,0.61915,0.844749,0.898808,1,1,1,1,4,4,0,4,0,4,COMPLETE,0,80.5,72.192403,77.176961,V6,STANDARD,STANDARD,BLUE,2,0,CORRECTED_AND_ACCEPTED,CONFIGURATION_ENGINEER,0
RFQCFG_BMCSV2_0020595_V1,RFQ_BMCSV2_0020595,2022-03-03 17:45:00,2022-03-09 21:45:00,EN,2522,3,0.941287,39.7528,0,1,0,0.752067,0,1.0,1,V8,STANDARD,STANDARD,BLUE,0.882524,0.953344,0.921677,0.918071,1,1,1,1,4,4,0,3,1,4,COMPLETE,1,96.0,88.390416,92.956167,V8,STANDARD,STANDARD,BLUE,0,1,ACCEPTED_WITHOUT_CHANGE,RFQ_REVIEW_LEAD,1
RFQCFG_BMCSV2_0001923_V1,RFQ_BMCSV2_0001923,2022-03-03 18:29:00,2022-03-06 23:29:00,EN,2062,2,0.984133,86.2298,4,0,0,0.765898,0,1.0,1,V6,PREMIUM,OFFROAD,BLUE,0.81176,0.80898,0.794378,0.822522,1,0,0,1,4,2,0,2,0,4,PARTIAL,1,44.5,80.940982,59.076393,V6,PREMIUM,OFFROAD,BLUE,0,1,ACCEPTED_WITHOUT_CHANGE,COST_ENGINEER,1
RFQCFG_BMCSV2_0010479_V1,RFQ_BMCSV2_0010479,2022-03-04 07:10:00,2022-03-14 08:10:00,EN,1615,1,0.920737,21.8462,1,1,0,0.593246,0,1.0,1,V8,STANDARD,STANDARD,RED,0.75355,0.768722,0.685949,0.881245,0,1,0,1,4,2,0,2,0,4,PARTIAL,1,67.75,73.73663,70.144652,V8,STANDARD,STANDARD,RED,0,1,ACCEPTED_WITHOUT_CHANGE,CONFIGURATION_ENGINEER,1
RFQCFG_BMCSV2_0018426_V1,RFQ_BMCSV2_0018426,2022-03-04 07:44:00,2022-03-18 12:44:00,DE,3480,3,0.955616,57.808,2,0,2,0.711023,1,0.898517,1,V6,PREMIUM,OFFROAD,BLUE,0.983521,0.849745,0.895043,0.858452,1,0,1,1,4,3,0,2,1,4,COMPLETE,1,70.25,84.669031,76.017613,V6,PREMIUM,OFFROAD,BLUE,0,1,ACCEPTED_WITHOUT_CHANGE,COST_ENGINEER,1
RFQCFG_BMCSV2_0015386_V1,RFQ_BMCSV2_0015386,2022-03-04 07:51:00,2022-03-11 11:51:00,ES,1596,2,0.965436,26.8022,2,0,0,0.785299,1,0.900475,1,V6,STANDARD,STANDARD,BLUE,0.984049,0.975312,0.883656,0.808387,1,1,1,1,4,4,0,3,1,4,COMPLETE,1,80.5,91.285103,84.814041,V6,STANDARD,STANDARD,BLUE,0,1,ACCEPTED_WITHOUT_CHANGE,COST_ENGINEER,1
RFQCFG_BMCSV2_0006853_V1,RFQ_BMCSV2_0006853,2022-03-04 08:03:00,2022-03-14 13:03:00,ES,1464,2,0.859569,44.7423,2,1,0,0.837949,1,0.821717,1,V8,STANDARD,STANDARD,BLUE,0.811456,0.843345,0.823075,0.769216,1,1,1,1,4,4,0,1,3,4,COMPLETE,1,80.5,77.677307,79.370923,V8,STANDARD,STANDARD,BLUE,0,1,ACCEPTED_WITHOUT_CHANGE,CONFIGURATION_ENGINEER,1
RFQCFG_BMCSV2_0007037_V1,RFQ_BMCSV2_0007037,2022-03-04 09:15:00,2022-03-18 15:15:00,EN,1528,2,0.887914,29.501,1,0,1,0.85065,0,1.0,1,V8,PREMIUM,OFFROAD,BLUE,0.916649,0.995,0.889583,0.995,1,1,1,1,4,4,0,2,2,4,COMPLETE,1,88.25,92.405783,89.912313,V8,PREMIUM,OFFROAD,BLUE,0,1,ACCEPTED_WITHOUT_CHANGE,COST_ENGINEER,1
RFQCFG_BMCSV2_0016494_V1,RFQ_BMCSV2_0016494,2022-03-04 09:26:00,2022-03-05 10:26:00,DE,1917,2,0.902068,63.9499,4,0,0,0.771922,1,0.945525,1,V8,PREMIUM,STANDARD,RED,0.723583,0.821727,0.73421,0.78465,1,1,0,0,4,2,0,2,0,4,PARTIAL,1,44.5,76.604238,57.341695,V8,PREMIUM,STANDARD,RED,0,1,ACCEPTED_WITHOUT_CHANGE,CONFIGURATION_ENGINEER,1
RFQCFG_BMCSV2_0023901_V1,RFQ_BMCSV2_0023901,2022-03-04 09:39:00,2022-03-08 11:39:00,EN,2635,2,0.869381,35.4208,1,0,1,0.837948,0,1.0,1,V6,STANDARD,OFFROAD,BLUE,0.916464,0.873828,0.897995,0.934051,1,1,1,1,4,4,0,2,2,4,COMPLETE,1,88.25,88.058467,88.173387,V6,STANDARD,OFFROAD,BLUE,0,1,ACCEPTED_WITHOUT_CHANGE,CONFIGURATION_ENGINEER,1
RFQCFG_BMCSV2_0004931_V1,RFQ_BMCSV2_0004931,2022-03-04 10:27:00,2022-03-06 14:27:00,DE,3290,2,0.97266,45.0323,2,0,1,0.785039,1,0.950615,1,V6,STANDARD,STANDARD,BLUE,0.921592,0.896338,0.857795,0.838306,1,1,0,0,4,2,0,1,1,4,PARTIAL,1,60.0,85.350784,70.140313,V6,STANDARD,STANDARD,BLUE,0,1,ACCEPTED_WITHOUT_CHANGE,RFQ_REVIEW_LEAD,1
RFQCFG_BMCSV2_0021889_V1,RFQ_BMCSV2_0021889,2022-03-04 11:24:00,2022-03-18 12:24:00,EN,1785,2,0.840004,30.3152,1,0,0,0.947463,0,1.0,1,V6,STANDARD,STANDARD,RED,0.896791,0.870648,0.847104,0.95126,1,1,1,1,4,4,0,4,0,4,COMPLETE,1,88.25,89.145065,88.608026,V6,STANDARD,STANDARD,RED,0,1,ACCEPTED_WITHOUT_CHANGE,CONFIGURATION_ENGINEER,1
RFQCFG_BMCSV2_0011618_V1,RFQ_BMCSV2_0011618,2022-03-04 12:31:00,2022-03-16 19:31:00,EN,976,1,0.957702,39.195,2,0,0,0.720186,0,1.0,1,V6,STANDARD,OFFROAD,BLUE,0.705052,0.995,0.709523,0.744269,1,1,1,0,4,3,0,3,0,4,COMPLETE,1,70.25,78.846117,73.688447,V8,STANDARD,STANDARD,BLUE,2,0,CORRECTED_AND_ACCEPTED,CONFIGURATION_ENGINEER,0
RFQCFG_BMCSV2_0022941_V1,RFQ_BMCSV2_0022941,2022-03-04 13:00:00,2022-03-09 15:00:00,EN,2922,2,0.999,50.155,0,0,0,0.651074,0,1.0,1,V6,STANDARD,STANDARD,BLUE,0.995,0.820191,0.955061,0.943689,1,1,1,1,4,4,0,3,1,4,COMPLETE,1,96.0,92.848531,94.739412,V6,STANDARD,STANDARD,BLUE,0,1,ACCEPTED_WITHOUT_CHANGE,RFQ_REVIEW_LEAD,1
