OBSERVATION_ID,SERIES_KEY,COMMODITY_GROUP,SUPPLIER_REGION,SUPPLIER_ID,INDEX_MONTH,FEATURE_AS_OF_DATE,APPROVED_ENERGY_FORECAST_INDEX,APPROVED_FREIGHT_FORECAST_INDEX,APPROVED_FX_FORECAST_INDEX,APPROVED_MARKET_PMI,APPROVED_PORT_CONGESTION_INDEX,SUPPLIER_LEAD_TIME_DAYS,SUPPLIER_RELIABILITY_SCORE,CONTRACT_ESCALATION_PCT,REALIZED_MATERIAL_INDEX
FMISV2_0000774,STEEL|APAC|SUP_ST_03,STEEL,APAC,SUP_ST_03,2018-06-01,2018-05-01,103.0247,89.8612,96.188,51.4006,42.9213,34.495,95.987,1.389,96.68457
FMISV2_0000775,STEEL|APAC|SUP_ST_03,STEEL,APAC,SUP_ST_03,2018-07-01,2018-06-01,101.6263,97.8658,92.3601,50.5753,34.2305,31.978,96.437,1.5213,95.54764
FMISV2_0000776,STEEL|APAC|SUP_ST_03,STEEL,APAC,SUP_ST_03,2018-08-01,2018-07-01,95.1124,98.4985,92.6004,50.5688,36.0903,34.832,95.282,1.4248,97.23081
FMISV2_0000777,STEEL|APAC|SUP_ST_03,STEEL,APAC,SUP_ST_03,2018-09-01,2018-08-01,100.7065,95.9444,95.0797,48.5661,40.7119,33.118,97.033,1.1838,95.75895
FMISV2_0000778,STEEL|APAC|SUP_ST_03,STEEL,APAC,SUP_ST_03,2018-10-01,2018-09-01,102.8332,96.9808,96.5057,48.9839,43.0843,36.026,95.455,0.7559,96.39977
FMISV2_0000779,STEEL|APAC|SUP_ST_03,STEEL,APAC,SUP_ST_03,2018-11-01,2018-10-01,94.31,101.6977,96.6209,48.472,52.8899,33.477,95.367,1.9193,94.87417
FMISV2_0000780,STEEL|APAC|SUP_ST_03,STEEL,APAC,SUP_ST_03,2018-12-01,2018-11-01,106.2305,103.9334,100.8055,46.8643,59.6302,34.194,94.962,0.9481,94.42213
FMISV2_0000781,STEEL|APAC|SUP_ST_03,STEEL,APAC,SUP_ST_03,2019-01-01,2018-12-01,104.4059,108.9392,99.1571,48.2305,39.572,32.569,94.311,1.1423,93.94752
FMISV2_0000782,STEEL|APAC|SUP_ST_03,STEEL,APAC,SUP_ST_03,2019-02-01,2019-01-01,104.8837,103.178,101.9747,46.8929,45.2941,35.45,94.819,1.4087,94.8965
FMISV2_0000783,STEEL|APAC|SUP_ST_03,STEEL,APAC,SUP_ST_03,2019-03-01,2019-02-01,109.3531,108.4711,102.4362,50.1918,48.6169,31.221,95.8,1.9095,97.00223
FMISV2_0000784,STEEL|APAC|SUP_ST_03,STEEL,APAC,SUP_ST_03,2019-04-01,2019-03-01,109.7496,102.3998,103.3868,49.2565,41.3393,35.737,93.655,1.4413,98.80281
FMISV2_0000785,STEEL|APAC|SUP_ST_03,STEEL,APAC,SUP_ST_03,2019-05-01,2019-04-01,110.2095,106.756,98.7289,49.2849,39.8617,31.443,95.576,1.4186,100.96362
FMISV2_0000786,STEEL|APAC|SUP_ST_03,STEEL,APAC,SUP_ST_03,2019-06-01,2019-05-01,108.2254,97.9224,98.9665,52.3753,47.4373,31.456,96.834,1.3294,104.39221
FMISV2_0000787,STEEL|APAC|SUP_ST_03,STEEL,APAC,SUP_ST_03,2019-07-01,2019-06-01,99.5688,94.3285,95.8953,51.466,38.0408,38.849,96.96,1.1718,102.93362
FMISV2_0000788,STEEL|APAC|SUP_ST_03,STEEL,APAC,SUP_ST_03,2019-08-01,2019-07-01,103.3714,94.6544,96.2401,50.7377,39.4323,33.345,96.538,1.1939,103.0966
FMISV2_0000789,STEEL|APAC|SUP_ST_03,STEEL,APAC,SUP_ST_03,2019-09-01,2019-08-01,98.0391,93.4916,96.2789,54.667,57.5192,36.597,96.416,1.2754,100.61224
FMISV2_0000790,STEEL|APAC|SUP_ST_03,STEEL,APAC,SUP_ST_03,2019-10-01,2019-09-01,102.989,103.6798,98.2686,53.6604,61.5225,30.819,96.579,1.481,101.29389
FMISV2_0000791,STEEL|APAC|SUP_ST_03,STEEL,APAC,SUP_ST_03,2019-11-01,2019-10-01,102.0679,106.9712,100.6315,50.0924,51.0232,33.204,95.54,1.2449,100.26954
FMISV2_0000792,STEEL|APAC|SUP_ST_03,STEEL,APAC,SUP_ST_03,2019-12-01,2019-11-01,102.9959,112.5474,98.8834,51.9865,47.8538,34.105,96.161,2.0107,100.53284
FMISV2_0000793,STEEL|APAC|SUP_ST_03,STEEL,APAC,SUP_ST_03,2020-01-01,2019-12-01,110.1435,110.9353,101.5793,53.376,48.3364,34.992,96.451,1.4033,102.78404
FMISV2_0000794,STEEL|APAC|SUP_ST_03,STEEL,APAC,SUP_ST_03,2020-02-01,2020-01-01,115.7955,113.3031,100.2843,53.1077,49.9563,33.404,94.818,1.4904,104.70156
FMISV2_0000795,STEEL|APAC|SUP_ST_03,STEEL,APAC,SUP_ST_03,2020-03-01,2020-02-01,109.2858,112.4017,100.6868,51.2515,54.1833,36.026,95.634,1.3575,103.35798
FMISV2_0000796,STEEL|APAC|SUP_ST_03,STEEL,APAC,SUP_ST_03,2020-04-01,2020-03-01,110.9579,102.4057,98.7974,48.2291,44.104,31.098,97.071,1.5574,109.47774
FMISV2_0000797,STEEL|APAC|SUP_ST_03,STEEL,APAC,SUP_ST_03,2020-05-01,2020-04-01,109.7981,104.8867,101.1959,47.3081,33.3903,37.94,95.0,1.468,108.93412
FMISV2_0000798,STEEL|APAC|SUP_ST_03,STEEL,APAC,SUP_ST_03,2020-06-01,2020-05-01,117.5258,97.4377,98.9164,49.9225,40.85,33.625,95.955,1.7603,107.373
FMISV2_0000799,STEEL|APAC|SUP_ST_03,STEEL,APAC,SUP_ST_03,2020-07-01,2020-06-01,103.2119,105.1801,97.1479,47.1907,36.2782,36.461,94.805,0.9501,105.27909
FMISV2_0000800,STEEL|APAC|SUP_ST_03,STEEL,APAC,SUP_ST_03,2020-08-01,2020-07-01,104.6328,101.2908,96.1246,45.8148,35.0467,33.292,93.101,2.0597,101.59186
FMISV2_0000801,STEEL|APAC|SUP_ST_03,STEEL,APAC,SUP_ST_03,2020-09-01,2020-08-01,104.6045,93.7309,98.3782,45.0372,52.271,34.077,96.007,1.5713,99.70527
FMISV2_0000802,STEEL|APAC|SUP_ST_03,STEEL,APAC,SUP_ST_03,2020-10-01,2020-09-01,106.7902,105.8281,98.3228,50.1332,42.8674,30.861,96.192,1.2403,101.44805
FMISV2_0000803,STEEL|APAC|SUP_ST_03,STEEL,APAC,SUP_ST_03,2020-11-01,2020-10-01,103.5774,100.6185,102.6777,48.5166,49.1294,34.503,95.803,1.4483,99.34997
FMISV2_0000804,STEEL|APAC|SUP_ST_03,STEEL,APAC,SUP_ST_03,2020-12-01,2020-11-01,106.6203,106.4558,99.8317,49.6546,44.2504,33.71,94.316,0.884,98.65931
FMISV2_0000805,STEEL|APAC|SUP_ST_03,STEEL,APAC,SUP_ST_03,2021-01-01,2020-12-01,109.3489,114.0991,103.2012,52.8361,53.2156,32.24,95.994,1.5137,99.70756
FMISV2_0000806,STEEL|APAC|SUP_ST_03,STEEL,APAC,SUP_ST_03,2021-02-01,2021-01-01,115.0235,104.2425,102.2679,51.3815,58.0388,38.755,93.041,1.5363,103.25558
FMISV2_0000807,STEEL|APAC|SUP_ST_03,STEEL,APAC,SUP_ST_03,2021-03-01,2021-02-01,111.9497,104.6707,98.9017,53.4874,39.5819,36.205,95.582,1.6033,103.57848
FMISV2_0000808,STEEL|APAC|SUP_ST_03,STEEL,APAC,SUP_ST_03,2021-04-01,2021-03-01,119.6959,108.6164,100.2437,53.3608,46.4441,34.292,96.315,1.6285,104.51073
FMISV2_0000809,STEEL|APAC|SUP_ST_03,STEEL,APAC,SUP_ST_03,2021-05-01,2021-04-01,112.7161,96.394,100.8134,53.6997,38.7841,32.525,99.0,1.6708,105.77208
FMISV2_0000810,STEEL|APAC|SUP_ST_03,STEEL,APAC,SUP_ST_03,2021-06-01,2021-05-01,115.5709,99.8472,95.1059,52.1906,35.5554,36.657,96.819,1.5983,106.06269
FMISV2_0000811,STEEL|APAC|SUP_ST_03,STEEL,APAC,SUP_ST_03,2021-07-01,2021-06-01,110.2152,96.8253,101.5744,51.9469,35.4923,34.223,94.86,1.3086,105.50614
FMISV2_0000812,STEEL|APAC|SUP_ST_03,STEEL,APAC,SUP_ST_03,2021-08-01,2021-07-01,110.1049,94.9334,97.971,49.9846,35.6575,29.991,97.59,2.1118,104.33121
FMISV2_0000813,STEEL|APAC|SUP_ST_03,STEEL,APAC,SUP_ST_03,2021-09-01,2021-08-01,106.7397,107.617,100.7242,50.4862,41.908,31.899,97.863,2.4579,105.32461
FMISV2_0000814,STEEL|APAC|SUP_ST_03,STEEL,APAC,SUP_ST_03,2021-10-01,2021-09-01,110.6796,103.1365,96.6182,51.3607,42.8419,32.769,95.242,2.4541,109.52987
FMISV2_0000815,STEEL|APAC|SUP_ST_03,STEEL,APAC,SUP_ST_03,2021-11-01,2021-10-01,115.1356,105.9621,100.927,49.3118,54.4724,28.1,95.615,1.7469,109.14001
FMISV2_0000816,STEEL|APAC|SUP_ST_03,STEEL,APAC,SUP_ST_03,2021-12-01,2021-11-01,111.337,105.5673,103.5301,46.4528,55.7673,38.015,96.225,2.3187,109.48432
FMISV2_0000817,STEEL|APAC|SUP_ST_03,STEEL,APAC,SUP_ST_03,2022-01-01,2021-12-01,112.1994,123.5805,106.4066,46.7115,48.5703,33.418,95.17,1.8082,107.93362
FMISV2_0000818,STEEL|APAC|SUP_ST_03,STEEL,APAC,SUP_ST_03,2022-02-01,2022-01-01,111.0395,108.0289,101.5471,46.3247,53.8425,40.112,97.23,1.9207,108.44263
FMISV2_0000819,STEEL|APAC|SUP_ST_03,STEEL,APAC,SUP_ST_03,2022-03-01,2022-02-01,117.252,112.121,102.8184,47.844,46.8625,36.132,96.266,2.0527,116.18468
FMISV2_0000820,STEEL|APAC|SUP_ST_03,STEEL,APAC,SUP_ST_03,2022-04-01,2022-03-01,121.0944,101.5237,100.1519,48.0325,40.8477,32.681,96.76,1.8976,115.79124
FMISV2_0000821,STEEL|APAC|SUP_ST_03,STEEL,APAC,SUP_ST_03,2022-05-01,2022-04-01,114.3896,107.384,101.4712,46.61,52.7075,34.66,94.62,1.9345,113.64626
FMISV2_0000822,STEEL|APAC|SUP_ST_03,STEEL,APAC,SUP_ST_03,2022-06-01,2022-05-01,113.7828,101.4587,99.3468,46.9302,38.2018,30.333,95.025,1.8464,113.02069
FMISV2_0000823,STEEL|APAC|SUP_ST_03,STEEL,APAC,SUP_ST_03,2022-07-01,2022-06-01,114.0836,102.0775,101.0479,51.5686,39.4617,36.257,94.015,2.0327,111.52774
FMISV2_0000824,STEEL|APAC|SUP_ST_03,STEEL,APAC,SUP_ST_03,2022-08-01,2022-07-01,117.7614,102.1247,99.1596,51.5157,40.2741,33.365,95.356,2.7436,109.81341
FMISV2_0000825,STEEL|APAC|SUP_ST_03,STEEL,APAC,SUP_ST_03,2022-09-01,2022-08-01,107.0092,95.0342,99.4745,51.8277,40.9866,31.837,96.876,2.9412,107.38713
FMISV2_0000826,STEEL|APAC|SUP_ST_03,STEEL,APAC,SUP_ST_03,2022-10-01,2022-09-01,112.5549,103.18,100.1502,52.9565,42.8768,32.609,97.855,1.1631,107.42286
FMISV2_0000827,STEEL|APAC|SUP_ST_03,STEEL,APAC,SUP_ST_03,2022-11-01,2022-10-01,112.6264,100.6801,102.4405,52.7293,52.0187,33.901,96.783,2.2718,109.3021
FMISV2_0000828,STEEL|APAC|SUP_ST_03,STEEL,APAC,SUP_ST_03,2022-12-01,2022-11-01,119.7558,102.1387,102.3979,51.9272,57.4425,39.686,95.165,1.9285,108.70469
FMISV2_0000829,STEEL|APAC|SUP_ST_03,STEEL,APAC,SUP_ST_03,2023-01-01,2022-12-01,116.6644,108.2256,104.4268,49.7243,58.1623,31.986,96.409,2.2224,111.10189
FMISV2_0000830,STEEL|APAC|SUP_ST_03,STEEL,APAC,SUP_ST_03,2023-02-01,2023-01-01,118.8731,114.9764,103.2509,50.5961,47.0902,30.069,96.414,2.1709,110.94103
FMISV2_0000831,STEEL|APAC|SUP_ST_03,STEEL,APAC,SUP_ST_03,2023-03-01,2023-02-01,122.1048,112.1693,102.3694,49.2389,34.0285,31.964,93.048,1.9105,112.07775
FMISV2_0000832,STEEL|APAC|SUP_ST_03,STEEL,APAC,SUP_ST_03,2023-04-01,2023-03-01,121.5099,111.6855,102.0598,51.7497,38.5977,32.133,95.048,1.7397,115.2668
FMISV2_0000833,STEEL|APAC|SUP_ST_03,STEEL,APAC,SUP_ST_03,2023-05-01,2023-04-01,120.5085,107.1975,99.3646,48.0522,43.8878,35.902,96.485,1.9435,115.1044
FMISV2_0000834,STEEL|APAC|SUP_ST_03,STEEL,APAC,SUP_ST_03,2023-06-01,2023-05-01,117.5433,107.3286,100.814,46.8898,33.7447,31.641,95.891,2.3377,118.13839
FMISV2_0000835,STEEL|APAC|SUP_ST_03,STEEL,APAC,SUP_ST_03,2023-07-01,2023-06-01,120.1308,101.7859,98.5637,46.994,36.5958,32.365,95.43,2.7685,114.30394
FMISV2_0000836,STEEL|APAC|SUP_ST_03,STEEL,APAC,SUP_ST_03,2023-08-01,2023-07-01,116.5932,99.4298,99.569,45.6769,45.0821,36.988,95.126,2.1143,110.65662
FMISV2_0000837,STEEL|APAC|SUP_ST_03,STEEL,APAC,SUP_ST_03,2023-09-01,2023-08-01,119.9535,102.9296,97.9983,47.7256,48.7099,34.878,95.34,2.2103,110.41452
FMISV2_0000838,STEEL|APAC|SUP_ST_03,STEEL,APAC,SUP_ST_03,2023-10-01,2023-09-01,117.4428,107.1494,102.7949,48.2576,48.8767,33.014,96.046,1.7019,109.42698
FMISV2_0000839,STEEL|APAC|SUP_ST_03,STEEL,APAC,SUP_ST_03,2023-11-01,2023-10-01,116.1112,97.4167,102.3832,47.0184,50.484,35.806,97.32,1.8916,109.30819
FMISV2_0000840,STEEL|APAC|SUP_ST_03,STEEL,APAC,SUP_ST_03,2023-12-01,2023-11-01,116.4076,105.556,102.4537,49.4617,51.8451,33.447,94.536,2.3251,110.46269
FMISV2_0000841,STEEL|APAC|SUP_ST_03,STEEL,APAC,SUP_ST_03,2024-01-01,2023-12-01,117.4845,115.6111,106.9521,50.6718,46.8861,33.618,97.294,2.5076,111.27359
FMISV2_0000842,STEEL|APAC|SUP_ST_03,STEEL,APAC,SUP_ST_03,2024-02-01,2024-01-01,117.8622,118.6903,103.0271,53.9543,49.0509,32.32,97.55,2.0099,113.94056
FMISV2_0000843,STEEL|APAC|SUP_ST_03,STEEL,APAC,SUP_ST_03,2024-03-01,2024-02-01,127.4457,115.9259,105.1781,51.2903,43.3594,33.799,96.216,2.427,115.14347
FMISV2_0000844,STEEL|APAC|SUP_ST_03,STEEL,APAC,SUP_ST_03,2024-04-01,2024-03-01,128.731,115.0208,103.4719,52.6001,40.3482,35.579,97.675,2.6646,117.52368
FMISV2_0000845,STEEL|APAC|SUP_ST_03,STEEL,APAC,SUP_ST_03,2024-05-01,2024-04-01,124.2926,114.35,103.6385,54.2701,40.2109,31.536,96.141,2.8912,118.27138
FMISV2_0000846,STEEL|APAC|SUP_ST_03,STEEL,APAC,SUP_ST_03,2024-06-01,2024-05-01,119.1319,108.8524,99.8805,53.1257,30.6917,33.963,96.93,2.7673,117.93703
FMISV2_0000847,STEEL|APAC|SUP_ST_03,STEEL,APAC,SUP_ST_03,2024-07-01,2024-06-01,122.1279,102.1748,98.8431,53.1732,41.7271,29.824,94.546,2.2481,116.57385
FMISV2_0000848,STEEL|APAC|SUP_ST_03,STEEL,APAC,SUP_ST_03,2024-08-01,2024-07-01,121.4915,100.0442,97.7071,49.9254,43.1696,29.029,96.681,2.464,114.8011
FMISV2_0000849,STEEL|APAC|SUP_ST_03,STEEL,APAC,SUP_ST_03,2024-09-01,2024-08-01,116.8088,106.9974,99.456,51.7429,43.7449,24.949,96.247,2.5929,116.75246
FMISV2_0000850,STEEL|APAC|SUP_ST_03,STEEL,APAC,SUP_ST_03,2024-10-01,2024-09-01,120.5409,107.4528,102.8613,50.1718,44.5531,34.892,96.908,2.2557,114.67669
FMISV2_0000851,STEEL|APAC|SUP_ST_03,STEEL,APAC,SUP_ST_03,2024-11-01,2024-10-01,121.8495,112.1516,104.4485,46.0944,62.486,35.836,96.45,2.3733,115.8817
FMISV2_0000852,STEEL|APAC|SUP_ST_03,STEEL,APAC,SUP_ST_03,2024-12-01,2024-11-01,119.2886,110.8493,103.9371,47.805,56.3391,39.999,96.909,2.4146,116.6618
FMISV2_0000853,STEEL|APAC|SUP_ST_03,STEEL,APAC,SUP_ST_03,2025-01-01,2024-12-01,122.7039,115.5027,101.4082,48.0898,50.8256,37.864,96.124,2.2624,117.60646
FMISV2_0000854,STEEL|APAC|SUP_ST_03,STEEL,APAC,SUP_ST_03,2025-02-01,2025-01-01,126.956,117.1364,104.7298,46.2308,40.1366,34.646,98.865,1.9807,118.73087
FMISV2_0000855,STEEL|APAC|SUP_ST_03,STEEL,APAC,SUP_ST_03,2025-03-01,2025-02-01,125.8724,113.8069,105.8704,46.5923,42.2164,36.449,94.345,1.7823,116.9566
FMISV2_0000856,STEEL|APAC|SUP_ST_03,STEEL,APAC,SUP_ST_03,2025-04-01,2025-03-01,125.8778,115.5665,106.3221,47.5916,47.7817,30.287,95.746,2.3728,118.09965
FMISV2_0000857,STEEL|APAC|SUP_ST_03,STEEL,APAC,SUP_ST_03,2025-05-01,2025-04-01,130.4023,108.1206,104.7908,48.8451,34.3671,33.563,92.681,2.4242,120.28022
FMISV2_0000858,STEEL|APAC|SUP_ST_03,STEEL,APAC,SUP_ST_03,2025-06-01,2025-05-01,131.4832,108.1694,100.7957,47.773,28.9754,32.065,97.094,2.3523,122.1224
FMISV2_0000859,STEEL|APAC|SUP_ST_03,STEEL,APAC,SUP_ST_03,2025-07-01,2025-06-01,120.0944,108.2497,105.745,49.3896,42.5897,31.639,95.676,2.3723,122.33708
FMISV2_0000860,STEEL|APAC|SUP_ST_03,STEEL,APAC,SUP_ST_03,2025-08-01,2025-07-01,125.0966,109.1851,98.7186,52.9039,39.7252,33.002,96.15,2.7796,122.2123
FMISV2_0000861,STEEL|APAC|SUP_ST_03,STEEL,APAC,SUP_ST_03,2025-09-01,2025-08-01,119.1498,102.1444,98.5789,51.1776,42.7608,30.669,96.879,2.8363,119.28816
FMISV2_0000862,STEEL|APAC|SUP_ST_03,STEEL,APAC,SUP_ST_03,2025-10-01,2025-09-01,121.2697,100.6346,102.1542,51.6835,48.0615,29.849,97.82,2.5904,118.66964
FMISV2_0000863,STEEL|APAC|SUP_ST_03,STEEL,APAC,SUP_ST_03,2025-11-01,2025-10-01,123.2357,110.9781,104.1752,53.3797,56.8966,30.783,94.757,2.7392,117.97049
FMISV2_0000864,STEEL|APAC|SUP_ST_03,STEEL,APAC,SUP_ST_03,2025-12-01,2025-11-01,126.6494,116.7064,103.4829,52.3006,43.2784,36.204,94.625,2.4291,119.97635
FMISV2_0000865,ALUMINUM|NA|SUP_AL_01,ALUMINUM,NA,SUP_AL_01,2018-01-01,2017-12-01,102.9351,106.2305,98.8458,48.6363,56.1335,30.759,93.599,1.3907,113.57177
FMISV2_0000866,ALUMINUM|NA|SUP_AL_01,ALUMINUM,NA,SUP_AL_01,2018-02-01,2018-01-01,104.463,102.7035,98.2222,50.9948,41.8915,30.696,93.174,1.5758,113.7633
FMISV2_0000867,ALUMINUM|NA|SUP_AL_01,ALUMINUM,NA,SUP_AL_01,2018-03-01,2018-02-01,104.2012,103.5918,101.3165,49.4252,54.977,34.776,91.724,1.8966,116.03116
FMISV2_0000868,ALUMINUM|NA|SUP_AL_01,ALUMINUM,NA,SUP_AL_01,2018-04-01,2018-03-01,105.138,103.5876,100.0099,51.3662,47.1506,28.657,89.418,1.5831,117.96885
FMISV2_0000869,ALUMINUM|NA|SUP_AL_01,ALUMINUM,NA,SUP_AL_01,2018-05-01,2018-04-01,108.9989,107.7421,100.3957,51.5444,44.6762,32.188,91.167,1.5155,117.57124
FMISV2_0000870,ALUMINUM|NA|SUP_AL_01,ALUMINUM,NA,SUP_AL_01,2018-06-01,2018-05-01,103.0247,89.8612,104.4714,51.4006,42.9213,31.061,94.002,2.1093,117.77854
FMISV2_0000871,ALUMINUM|NA|SUP_AL_01,ALUMINUM,NA,SUP_AL_01,2018-07-01,2018-06-01,101.6263,97.8658,99.1707,50.5753,34.2305,28.716,92.39,2.1512,114.1507
FMISV2_0000872,ALUMINUM|NA|SUP_AL_01,ALUMINUM,NA,SUP_AL_01,2018-08-01,2018-07-01,95.1124,98.4985,98.5984,50.5688,36.0903,30.935,92.529,2.0754,113.66795
FMISV2_0000873,ALUMINUM|NA|SUP_AL_01,ALUMINUM,NA,SUP_AL_01,2018-09-01,2018-08-01,100.7065,95.9444,99.08,48.5661,40.7119,31.086,92.282,0.8813,113.66433
FMISV2_0000874,ALUMINUM|NA|SUP_AL_01,ALUMINUM,NA,SUP_AL_01,2018-10-01,2018-09-01,102.8332,96.9808,98.7043,48.9839,43.0843,32.39,91.221,1.8565,113.65098
FMISV2_0000875,ALUMINUM|NA|SUP_AL_01,ALUMINUM,NA,SUP_AL_01,2018-11-01,2018-10-01,94.31,101.6977,99.607,48.472,52.8899,29.866,91.551,1.59,112.71587
FMISV2_0000876,ALUMINUM|NA|SUP_AL_01,ALUMINUM,NA,SUP_AL_01,2018-12-01,2018-11-01,106.2305,103.9334,101.225,46.8643,59.6302,32.222,90.145,2.4133,115.56844
FMISV2_0000877,ALUMINUM|NA|SUP_AL_01,ALUMINUM,NA,SUP_AL_01,2019-01-01,2018-12-01,104.4059,108.9392,97.8094,48.2305,39.572,31.525,93.243,2.089,117.85796
FMISV2_0000878,ALUMINUM|NA|SUP_AL_01,ALUMINUM,NA,SUP_AL_01,2019-02-01,2019-01-01,104.8837,103.178,99.9881,46.8929,45.2941,32.101,90.766,2.0322,119.90707
FMISV2_0000879,ALUMINUM|NA|SUP_AL_01,ALUMINUM,NA,SUP_AL_01,2019-03-01,2019-02-01,109.3531,108.4711,103.1724,50.1918,48.6169,32.28,89.702,1.7736,121.60268
FMISV2_0000880,ALUMINUM|NA|SUP_AL_01,ALUMINUM,NA,SUP_AL_01,2019-04-01,2019-03-01,109.7496,102.3998,102.4525,49.2565,41.3393,32.199,92.794,2.2034,123.83931
FMISV2_0000881,ALUMINUM|NA|SUP_AL_01,ALUMINUM,NA,SUP_AL_01,2019-05-01,2019-04-01,110.2095,106.756,105.1337,49.2849,39.8617,30.773,90.879,1.5704,123.45858
FMISV2_0000882,ALUMINUM|NA|SUP_AL_01,ALUMINUM,NA,SUP_AL_01,2019-06-01,2019-05-01,108.2254,97.9224,101.6435,52.3753,47.4373,28.963,92.266,0.8861,122.86529
FMISV2_0000883,ALUMINUM|NA|SUP_AL_01,ALUMINUM,NA,SUP_AL_01,2019-07-01,2019-06-01,99.5688,94.3285,99.9205,51.466,38.0408,26.967,91.814,2.4457,122.21859
FMISV2_0000884,ALUMINUM|NA|SUP_AL_01,ALUMINUM,NA,SUP_AL_01,2019-08-01,2019-07-01,103.3714,94.6544,99.9827,50.7377,39.4323,27.459,92.277,1.2653,120.04241
FMISV2_0000885,ALUMINUM|NA|SUP_AL_01,ALUMINUM,NA,SUP_AL_01,2019-09-01,2019-08-01,98.0391,93.4916,98.8976,54.667,57.5192,32.391,91.307,2.2073,119.56901
FMISV2_0000886,ALUMINUM|NA|SUP_AL_01,ALUMINUM,NA,SUP_AL_01,2019-10-01,2019-09-01,102.989,103.6798,94.7636,53.6604,61.5225,38.511,92.826,1.443,119.42572
FMISV2_0000887,ALUMINUM|NA|SUP_AL_01,ALUMINUM,NA,SUP_AL_01,2019-11-01,2019-10-01,102.0679,106.9712,99.4181,50.0924,51.0232,27.908,93.769,2.1259,118.18666
FMISV2_0000888,ALUMINUM|NA|SUP_AL_01,ALUMINUM,NA,SUP_AL_01,2019-12-01,2019-11-01,102.9959,112.5474,100.6509,51.9865,47.8538,30.555,92.596,1.8777,119.06427
FMISV2_0000889,ALUMINUM|NA|SUP_AL_01,ALUMINUM,NA,SUP_AL_01,2020-01-01,2019-12-01,110.1435,110.9353,99.9919,53.376,48.3364,34.577,91.341,2.6394,123.044
FMISV2_0000890,ALUMINUM|NA|SUP_AL_01,ALUMINUM,NA,SUP_AL_01,2020-02-01,2020-01-01,115.7955,113.3031,101.3045,53.1077,49.9563,31.4,94.226,2.3968,125.08218
FMISV2_0000891,ALUMINUM|NA|SUP_AL_01,ALUMINUM,NA,SUP_AL_01,2020-03-01,2020-02-01,109.2858,112.4017,102.2897,51.2515,54.1833,30.773,91.305,2.3924,125.2569
FMISV2_0000892,ALUMINUM|NA|SUP_AL_01,ALUMINUM,NA,SUP_AL_01,2020-04-01,2020-03-01,110.9579,102.4057,101.5934,48.2291,44.104,31.859,90.758,1.3494,133.00428
FMISV2_0000893,ALUMINUM|NA|SUP_AL_01,ALUMINUM,NA,SUP_AL_01,2020-05-01,2020-04-01,109.7981,104.8867,103.0381,47.3081,33.3903,28.026,93.564,2.2513,129.36887
FMISV2_0000894,ALUMINUM|NA|SUP_AL_01,ALUMINUM,NA,SUP_AL_01,2020-06-01,2020-05-01,117.5258,97.4377,102.8021,49.9225,40.85,33.158,92.175,1.7252,126.62112
FMISV2_0000895,ALUMINUM|NA|SUP_AL_01,ALUMINUM,NA,SUP_AL_01,2020-07-01,2020-06-01,103.2119,105.1801,99.7327,47.1907,36.2782,35.747,91.086,2.4196,124.99604
FMISV2_0000896,ALUMINUM|NA|SUP_AL_01,ALUMINUM,NA,SUP_AL_01,2020-08-01,2020-07-01,104.6328,101.2908,98.82,45.8148,35.0467,32.448,91.088,2.1781,125.52354
FMISV2_0000897,ALUMINUM|NA|SUP_AL_01,ALUMINUM,NA,SUP_AL_01,2020-09-01,2020-08-01,104.6045,93.7309,97.755,45.0372,52.271,31.443,90.689,2.1263,122.99977
FMISV2_0000898,ALUMINUM|NA|SUP_AL_01,ALUMINUM,NA,SUP_AL_01,2020-10-01,2020-09-01,106.7902,105.8281,98.3513,50.1332,42.8674,32.936,91.963,2.1946,123.67373
FMISV2_0000899,ALUMINUM|NA|SUP_AL_01,ALUMINUM,NA,SUP_AL_01,2020-11-01,2020-10-01,103.5774,100.6185,101.6991,48.5166,49.1294,36.479,91.451,2.3993,123.60483
FMISV2_0000900,ALUMINUM|NA|SUP_AL_01,ALUMINUM,NA,SUP_AL_01,2020-12-01,2020-11-01,106.6203,106.4558,101.595,49.6546,44.2504,31.995,91.0,1.7585,123.50407
FMISV2_0000901,ALUMINUM|NA|SUP_AL_01,ALUMINUM,NA,SUP_AL_01,2021-01-01,2020-12-01,109.3489,114.0991,101.305,52.8361,53.2156,31.503,92.561,1.9456,124.70463
FMISV2_0000902,ALUMINUM|NA|SUP_AL_01,ALUMINUM,NA,SUP_AL_01,2021-02-01,2021-01-01,115.0235,104.2425,101.0591,51.3815,58.0388,34.37,92.092,1.6649,126.68515
FMISV2_0000903,ALUMINUM|NA|SUP_AL_01,ALUMINUM,NA,SUP_AL_01,2021-03-01,2021-02-01,111.9497,104.6707,104.771,53.4874,39.5819,32.674,92.261,2.3468,127.39467
FMISV2_0000904,ALUMINUM|NA|SUP_AL_01,ALUMINUM,NA,SUP_AL_01,2021-04-01,2021-03-01,119.6959,108.6164,104.6033,53.3608,46.4441,28.25,91.924,2.4571,128.51773
FMISV2_0000905,ALUMINUM|NA|SUP_AL_01,ALUMINUM,NA,SUP_AL_01,2021-05-01,2021-04-01,112.7161,96.394,102.0086,53.6997,38.7841,30.078,91.961,2.7548,130.09943
