OPERATION_RUN_ID,RUN_DATE,KMAT_ID,WORK_CENTER_ID,MACHINE_ID,OPERATION_ID,ENGINE,CAB,WHEEL,COLOR,MACHINE_AGE_YEARS,MACHINE_HOURS_RUN,PRE_RUN_VIBRATION_MM_S,PRE_RUN_TEMPERATURE_C,DAYS_SINCE_MAINTENANCE,TOOL_USAGE_CYCLES_PRE_RUN,SETUP_TIME_MINUTES,CONFIG_COMPLEXITY_SCORE,STANDARD_MAINTENANCE_COST_USD,SHIFT_LOAD_PCT,OPERATOR_EXPERIENCE_YEARS,RECENT_30D_DOWNTIME_MIN,PRIOR_30D_MAINTENANCE_COUNT,MACHINE_HEALTH_SCORE,PRIOR_30D_MEAN_VIBRATION_MM_S,PRIOR_WORK_CENTER_TDS_AVG,ACTUAL_MAINTENANCE_COST_USD,ACTUAL_TDS_FACTOR,ACTUAL_TOOL_REPLACEMENT_COUNT,ACTUAL_DOWNTIME_MINUTES
TDSV2_0000981,2022-03-05,KMAT_TRUCK_01,WC_ASSEMBLY,MC_ASM_03,OP_ASM_CAB,V6,STANDARD,STANDARD,BLUE,4.0726,21731.87,2.3958,63.9694,20.324,999.81,24.087,21.84,367.98,88.083,4.693,3.007,1,73.575,2.9316,1.256,330.17,1.0,0,5.684
TDSV2_0000982,2022-03-05,KMAT_TRUCK_01,WC_ASSEMBLY,MC_ASM_02,OP_ASM_FINAL,V6,PREMIUM,STANDARD,BLUE,4.8764,5704.85,4.0005,73.897,95.0,1540.45,37.902,44.812,330.35,88.081,5.264,55.989,2,76.839,3.7343,1.4646,765.69,2.288041,1,62.056
TDSV2_0000983,2022-03-05,KMAT_TRUCK_01,WC_ENGINE,MC_ENG_02,OP_ENG_MOUNT,V6,STANDARD,STANDARD,RED,7.069,22983.81,3.9612,66.3247,12.158,1191.37,27.115,29.753,418.76,84.399,6.984,25.351,0,92.803,3.4345,1.0,414.78,1.0,0,18.352
TDSV2_0000984,2022-03-05,KMAT_TRUCK_01,WC_ASSEMBLY,MC_ASM_01,OP_ASM_CAB,V6,STANDARD,STANDARD,RED,10.7326,16934.07,3.7878,64.9133,13.144,1126.71,28.822,32.747,488.33,82.265,7.123,32.436,1,81.988,2.7541,1.2613,624.24,1.230834,1,17.01
TDSV2_0000985,2022-03-05,KMAT_TRUCK_01,WC_ENGINE,MC_ENG_02,OP_ENG_MOUNT,V8,STANDARD,STANDARD,RED,6.7863,21959.85,3.1838,67.0894,15.307,975.33,36.451,56.207,503.16,81.1,9.687,45.707,2,94.613,2.8107,1.2014,626.24,1.315711,0,25.621
TDSV2_0000986,2022-03-05,KMAT_TRUCK_01,WC_CHASSIS,MC_CHA_02,OP_CHA_AXLE,V6,STANDARD,STANDARD,RED,4.7652,16913.83,3.6001,63.2011,22.133,876.17,28.236,27.242,337.74,86.674,6.982,26.446,0,90.128,3.3509,1.196,339.83,1.0,0,5.854
TDSV2_0000987,2022-03-05,KMAT_TRUCK_01,WC_FINAL_TEST,MC_TST_02,OP_TST_DYNO,V6,STANDARD,OFFROAD,RED,9.4545,7801.3,3.4539,63.6817,17.223,1224.62,43.156,53.849,350.68,79.668,8.621,20.328,1,74.249,3.148,1.2208,467.42,1.304452,0,22.78
TDSV2_0000988,2022-03-05,KMAT_TRUCK_01,WC_CHASSIS,MC_CHA_03,OP_CHA_SUSPENSION,V8,PREMIUM,STANDARD,RED,6.4637,23674.65,4.263,65.8094,15.131,2601.48,34.617,59.018,418.36,75.891,7.395,27.88,2,65.301,3.295,1.3764,822.32,1.909433,1,51.72
TDSV2_0000989,2022-03-05,KMAT_TRUCK_01,WC_CHASSIS,MC_CHA_02,OP_CHA_AXLE,V6,STANDARD,STANDARD,BLUE,4.2637,18228.37,3.118,60.0529,13.099,272.63,28.846,32.453,300.35,75.812,6.925,5.812,0,91.837,2.5326,1.184,301.41,1.0,0,6.901
TDSV2_0000990,2022-03-05,KMAT_TRUCK_01,WC_ASSEMBLY,MC_ASM_03,OP_ASM_FINAL,V6,PREMIUM,STANDARD,RED,4.1818,20380.05,2.9542,58.8086,6.593,763.47,36.661,50.315,393.44,58.413,5.424,21.332,0,81.847,2.8652,1.0739,460.41,1.136954,0,17.843
TDSV2_0000991,2022-03-05,KMAT_TRUCK_01,WC_ASSEMBLY,MC_ASM_03,OP_ASM_FRAME,V8,PREMIUM,OFFROAD,RED,3.7303,21448.34,4.8892,66.3431,37.315,1615.6,49.457,91.075,362.1,79.367,2.133,39.475,0,74.047,3.5995,1.2768,824.53,2.453258,2,60.686
TDSV2_0000992,2022-03-05,KMAT_TRUCK_01,WC_FINAL_TEST,MC_TST_02,OP_TST_INSPECTION,V8,PREMIUM,STANDARD,RED,9.731,7017.67,4.4828,66.2596,21.941,1258.76,51.127,61.857,460.81,85.425,7.422,42.465,1,76.624,3.6964,1.2208,885.18,1.822187,2,43.103
TDSV2_0000993,2022-03-05,KMAT_TRUCK_01,WC_CHASSIS,MC_CHA_03,OP_CHA_WHEEL,V8,STANDARD,STANDARD,RED,6.6821,26745.15,2.3524,67.0335,21.334,853.31,33.986,51.201,502.6,100.0,9.775,11.334,3,80.752,2.8238,1.2989,696.94,1.369917,1,21.401
TDSV2_0000994,2022-03-05,KMAT_TRUCK_01,WC_CHASSIS,MC_CHA_02,OP_CHA_AXLE,V8,STANDARD,OFFROAD,BLUE,4.4312,17693.37,3.5576,65.1692,21.896,873.5,47.697,66.571,368.39,92.02,5.694,30.425,1,96.853,2.4957,1.2311,564.14,1.474211,0,22.755
TDSV2_0000995,2022-03-05,KMAT_TRUCK_01,WC_CHASSIS,MC_CHA_01,OP_CHA_WHEEL,V8,PREMIUM,OFFROAD,RED,2.578,8693.35,3.302,65.7677,25.604,1431.69,55.35,91.251,238.76,92.291,8.422,12.612,1,86.321,2.8009,1.2978,446.43,1.92272,4,67.561
TDSV2_0000996,2022-03-05,KMAT_TRUCK_01,WC_FINAL_TEST,MC_TST_02,OP_TST_DYNO,V6,PREMIUM,STANDARD,RED,10.3506,7964.39,3.5202,59.1317,22.87,668.44,42.94,45.06,474.53,83.506,4.348,50.164,2,84.663,3.2451,1.1705,572.76,1.291113,1,20.408
TDSV2_0000997,2022-03-06,KMAT_TRUCK_01,WC_ASSEMBLY,MC_ASM_03,OP_ASM_FRAME,V6,STANDARD,STANDARD,BLUE,3.3173,21816.62,2.6955,59.7723,7.777,390.0,42.942,44.73,415.74,73.187,2.304,19.034,2,75.376,2.415,1.201,440.72,1.0,0,9.542
TDSV2_0000998,2022-03-06,KMAT_TRUCK_01,WC_CHASSIS,MC_CHA_03,OP_CHA_AXLE,V8,STANDARD,STANDARD,RED,5.8878,25283.65,4.0523,67.683,35.89,1229.52,33.809,51.694,416.15,91.794,7.228,9.865,2,79.792,3.4226,1.2739,667.71,1.591589,4,47.209
TDSV2_0000999,2022-03-06,KMAT_TRUCK_01,WC_FINAL_TEST,MC_TST_01,OP_TST_INSPECTION,V8,STANDARD,OFFROAD,RED,7.9337,16942.18,4.123,62.9754,15.608,1750.73,44.05,63.251,436.17,86.152,7.648,6.05,1,70.511,2.6587,1.1158,696.14,1.795143,1,46.514
TDSV2_0001000,2022-03-06,KMAT_TRUCK_01,WC_CHASSIS,MC_CHA_01,OP_CHA_AXLE,V6,PREMIUM,OFFROAD,BLUE,1.6191,7396.62,3.8362,58.9569,8.403,1428.93,57.543,72.133,243.7,88.808,5.895,29.908,3,91.124,2.4978,1.1741,402.28,1.622963,0,26.247
TDSV2_0001001,2022-03-06,KMAT_TRUCK_01,WC_ASSEMBLY,MC_ASM_02,OP_ASM_FINAL,V6,PREMIUM,OFFROAD,BLUE,3.956,7656.59,3.5197,65.0251,28.535,954.23,54.982,66.256,342.15,80.292,2.145,2.903,2,90.453,2.4733,1.2098,437.37,1.388319,0,37.55
TDSV2_0001002,2022-03-06,KMAT_TRUCK_01,WC_CHASSIS,MC_CHA_01,OP_CHA_AXLE,V6,STANDARD,OFFROAD,RED,1.7323,8938.55,3.7875,59.1724,18.56,1309.75,39.371,44.542,295.62,78.932,8.691,53.757,2,93.306,2.7537,1.1527,312.94,1.061066,0,8.461
TDSV2_0001003,2022-03-06,KMAT_TRUCK_01,WC_FINAL_TEST,MC_TST_01,OP_TST_DYNO,V8,PREMIUM,STANDARD,BLUE,7.8298,18653.71,3.0786,65.3762,28.632,759.14,48.991,63.525,458.43,76.763,5.858,15.142,1,68.676,3.0831,1.1845,738.59,1.532793,0,30.157
TDSV2_0001004,2022-03-06,KMAT_TRUCK_01,WC_CHASSIS,MC_CHA_03,OP_CHA_SUSPENSION,V6,PREMIUM,OFFROAD,RED,6.3541,24169.83,5.3083,65.2364,71.56,1689.12,51.534,71.838,473.63,90.241,4.756,15.307,1,71.5,4.0154,1.5379,1287.09,2.860685,6,94.205
TDSV2_0001005,2022-03-06,KMAT_TRUCK_01,WC_PAINT,MC_PNT_02,OP_PNT_FINISH,V6,STANDARD,STANDARD,RED,4.8068,8749.44,3.0978,61.7092,15.839,508.48,32.14,38.177,277.48,73.255,1.439,11.218,2,88.485,2.6023,1.0313,265.54,1.0,0,19.717
TDSV2_0001006,2022-03-06,KMAT_TRUCK_01,WC_PAINT,MC_PNT_02,OP_PNT_PRIMER,V6,PREMIUM,STANDARD,RED,4.7486,7639.39,2.9303,68.477,57.229,1412.1,35.8,50.473,305.39,79.076,7.519,15.278,1,81.672,2.8107,1.3297,467.04,1.357128,0,19.294
TDSV2_0001007,2022-03-06,KMAT_TRUCK_01,WC_CHASSIS,MC_CHA_03,OP_CHA_WHEEL,V8,STANDARD,OFFROAD,RED,7.0501,25952.81,6.144,75.4455,93.735,2259.71,46.617,62.284,588.81,69.778,6.49,70.704,2,69.287,5.2657,1.6487,1892.93,3.5,5,108.754
TDSV2_0001008,2022-03-07,KMAT_TRUCK_01,WC_ENGINE,MC_ENG_01,OP_ENG_CALIBRATE,V8,PREMIUM,STANDARD,BLUE,10.8425,12383.2,2.5649,63.5005,22.618,878.78,54.716,61.388,482.81,61.268,3.253,26.521,2,81.273,2.444,1.2513,717.41,1.597992,1,38.829
TDSV2_0001009,2022-03-07,KMAT_TRUCK_01,WC_FINAL_TEST,MC_TST_02,OP_TST_INSPECTION,V6,STANDARD,STANDARD,RED,9.9703,7542.94,3.4916,60.8426,32.474,998.9,24.987,35.138,412.31,63.849,10.859,29.727,1,76.319,3.1089,1.181,462.61,1.151657,0,17.493
TDSV2_0001010,2022-03-07,KMAT_TRUCK_01,WC_CHASSIS,MC_CHA_02,OP_CHA_AXLE,V6,STANDARD,STANDARD,RED,3.876,17236.56,3.08,61.5674,27.611,753.56,23.883,33.666,292.87,89.754,9.493,24.754,0,90.714,2.6244,1.1834,307.93,1.0,0,8.126
TDSV2_0001011,2022-03-07,KMAT_TRUCK_01,WC_FINAL_TEST,MC_TST_02,OP_TST_DYNO,V8,STANDARD,OFFROAD,RED,10.2218,8458.81,3.7582,56.0478,3.178,1025.99,40.38,61.865,451.2,81.754,9.655,49.426,1,75.387,2.5058,1.1181,638.15,1.464808,0,19.131
TDSV2_0001012,2022-03-07,KMAT_TRUCK_01,WC_ENGINE,MC_ENG_01,OP_ENG_CALIBRATE,V6,STANDARD,OFFROAD,BLUE,10.4804,13988.04,3.3964,61.9986,16.548,1715.98,44.815,57.009,405.55,72.877,5.648,23.566,0,86.824,3.0343,1.2641,965.34,2.210397,3,75.159
TDSV2_0001013,2022-03-07,KMAT_TRUCK_01,WC_CHASSIS,MC_CHA_02,OP_CHA_SUSPENSION,V6,STANDARD,OFFROAD,BLUE,4.8746,18658.01,4.267,65.2563,17.011,1696.35,42.807,47.575,352.71,94.959,6.574,44.739,0,84.626,3.7345,1.2287,549.58,1.520838,1,29.221
TDSV2_0001014,2022-03-07,KMAT_TRUCK_01,WC_ASSEMBLY,MC_ASM_01,OP_ASM_FINAL,V8,PREMIUM,STANDARD,RED,10.3758,17732.31,5.1824,76.1821,45.895,1009.2,44.578,66.998,533.84,96.238,5.905,44.149,3,80.795,3.96,1.3491,1278.62,2.340444,0,55.492
TDSV2_0001015,2022-03-07,KMAT_TRUCK_01,WC_ASSEMBLY,MC_ASM_03,OP_ASM_CAB,V6,STANDARD,STANDARD,RED,3.3835,21043.92,2.9982,60.2186,10.949,1335.67,31.991,31.224,401.73,75.105,7.224,36.633,3,74.911,2.6415,1.179,472.37,1.147882,1,24.127
TDSV2_0001016,2022-03-07,KMAT_TRUCK_01,WC_PAINT,MC_PNT_02,OP_PNT_PRIMER,V8,PREMIUM,OFFROAD,BLUE,5.2269,8074.93,4.256,64.4804,15.283,3237.43,56.306,92.617,327.91,89.266,11.857,5.845,2,69.6,2.9855,1.1783,828.9,2.558031,2,68.645
TDSV2_0001017,2022-03-07,KMAT_TRUCK_01,WC_FINAL_TEST,MC_TST_02,OP_TST_DYNO,V8,STANDARD,OFFROAD,RED,9.6432,8218.16,4.7668,73.4384,53.179,1690.2,43.09,68.287,454.76,82.238,10.089,83.592,4,65.979,3.7344,1.3714,1430.52,2.840843,3,88.164
TDSV2_0001018,2022-03-07,KMAT_TRUCK_01,WC_ASSEMBLY,MC_ASM_03,OP_ASM_CAB,V6,PREMIUM,OFFROAD,BLUE,3.559,20490.67,3.4941,58.6218,4.565,973.44,56.811,63.916,412.12,89.681,7.599,62.089,1,76.676,2.8066,1.1271,711.11,1.626731,0,33.727
TDSV2_0001019,2022-03-07,KMAT_TRUCK_01,WC_PAINT,MC_PNT_01,OP_PNT_PRIMER,V8,PREMIUM,STANDARD,RED,11.4948,22018.54,4.7028,67.0684,18.205,1522.66,37.601,62.491,529.09,81.623,4.596,45.602,2,69.897,4.2572,1.2505,994.87,2.100323,1,45.184
TDSV2_0001020,2022-03-07,KMAT_TRUCK_01,WC_FINAL_TEST,MC_TST_01,OP_TST_INSPECTION,V6,STANDARD,STANDARD,RED,7.5449,17417.56,4.1131,63.7402,18.633,1045.95,25.759,32.103,391.87,65.049,4.134,30.099,1,71.527,3.881,1.0323,510.41,1.254045,1,18.836
TDSV2_0001021,2022-03-07,KMAT_TRUCK_01,WC_ENGINE,MC_ENG_01,OP_ENG_MOUNT,V6,STANDARD,STANDARD,BLUE,10.5254,13987.94,3.8269,63.7782,17.335,881.7,21.035,30.287,441.58,68.969,7.47,27.863,1,85.708,3.4548,1.1988,449.85,1.098195,0,10.071
TDSV2_0001022,2022-03-07,KMAT_TRUCK_01,WC_FINAL_TEST,MC_TST_01,OP_TST_INSPECTION,V8,PREMIUM,STANDARD,BLUE,7.6607,19267.05,2.9183,65.0773,7.068,1308.3,34.985,72.054,408.79,87.819,8.087,16.693,0,73.092,2.6869,1.0784,651.12,1.600799,0,31.277
TDSV2_0001023,2022-03-07,KMAT_TRUCK_01,WC_ASSEMBLY,MC_ASM_03,OP_ASM_FRAME,V6,STANDARD,STANDARD,RED,3.5531,20330.17,3.9871,67.229,26.467,2751.72,33.127,26.299,385.11,83.881,6.481,2.977,2,62.789,3.1223,1.1914,602.15,1.6804,4,49.831
TDSV2_0001024,2022-03-07,KMAT_TRUCK_01,WC_CHASSIS,MC_CHA_02,OP_CHA_WHEEL,V8,PREMIUM,STANDARD,BLUE,4.069,17775.86,3.7796,70.1234,78.229,1074.08,41.954,73.133,316.36,87.204,6.654,53.032,1,92.107,3.7798,1.4765,729.88,2.285658,1,56.509
TDSV2_0001025,2022-03-07,KMAT_TRUCK_01,WC_CHASSIS,MC_CHA_01,OP_CHA_SUSPENSION,V6,STANDARD,STANDARD,BLUE,1.7458,9096.56,2.6597,58.4827,15.227,621.59,33.725,43.582,272.37,79.765,5.496,10.29,2,93.25,2.4339,1.2248,290.39,1.0,0,11.043
TDSV2_0001026,2022-03-07,KMAT_TRUCK_01,WC_ASSEMBLY,MC_ASM_02,OP_ASM_FINAL,V6,STANDARD,OFFROAD,RED,4.496,5711.93,2.7546,66.6708,24.715,710.32,35.181,45.179,278.23,84.527,7.56,28.979,0,84.653,2.1904,1.1718,296.89,1.0,0,15.702
TDSV2_0001027,2022-03-07,KMAT_TRUCK_01,WC_ENGINE,MC_ENG_01,OP_ENG_CALIBRATE,V6,PREMIUM,STANDARD,BLUE,11.0203,13678.87,2.7803,55.4187,9.844,1372.29,40.607,55.408,501.63,75.928,7.352,27.586,2,83.269,2.6594,1.2041,761.25,1.437619,1,27.025
TDSV2_0001028,2022-03-07,KMAT_TRUCK_01,WC_CHASSIS,MC_CHA_01,OP_CHA_AXLE,V6,PREMIUM,STANDARD,BLUE,1.6266,8752.14,2.9365,55.1951,26.511,1480.45,37.914,35.937,298.63,66.49,6.022,3.007,5,81.265,2.8408,1.0867,374.74,1.150759,0,17.99
TDSV2_0001029,2022-03-07,KMAT_TRUCK_01,WC_PAINT,MC_PNT_01,OP_PNT_FINISH,V8,STANDARD,STANDARD,BLUE,11.0597,21857.77,4.247,61.7402,28.771,723.57,32.09,59.863,591.64,74.386,9.818,56.151,3,78.878,3.8984,1.3029,1045.1,1.752386,0,32.494
TDSV2_0001030,2022-03-07,KMAT_TRUCK_01,WC_PAINT,MC_PNT_01,OP_PNT_FINISH,V8,PREMIUM,OFFROAD,BLUE,11.683,24494.76,4.2589,67.6647,20.377,1889.5,53.516,92.647,539.37,76.032,8.137,17.709,0,70.096,3.3412,1.4183,1393.48,2.501095,1,63.638
TDSV2_0001031,2022-03-07,KMAT_TRUCK_01,WC_PAINT,MC_PNT_01,OP_PNT_FINISH,V6,STANDARD,STANDARD,BLUE,11.2256,20776.04,3.1434,68.1646,15.495,465.65,32.621,42.455,505.07,86.847,6.308,19.633,3,72.516,3.1908,1.2163,699.62,1.290101,0,15.72
TDSV2_0001032,2022-03-07,KMAT_TRUCK_01,WC_ENGINE,MC_ENG_02,OP_ENG_MOUNT,V6,PREMIUM,OFFROAD,RED,6.5009,21881.8,3.7296,66.3208,24.556,837.45,54.363,58.099,489.78,70.85,4.668,7.881,2,95.893,2.8874,1.2819,680.6,1.381726,0,20.194
TDSV2_0001033,2022-03-07,KMAT_TRUCK_01,WC_CHASSIS,MC_CHA_02,OP_CHA_AXLE,V6,STANDARD,OFFROAD,BLUE,4.9901,16118.13,2.8735,54.8679,22.473,539.38,40.966,41.223,350.38,84.436,3.467,42.089,0,87.549,2.6768,1.2955,352.92,1.0,0,15.578
TDSV2_0001034,2022-03-07,KMAT_TRUCK_01,WC_FINAL_TEST,MC_TST_01,OP_TST_INSPECTION,V6,PREMIUM,OFFROAD,RED,8.0245,18224.29,4.2022,62.5426,30.752,884.11,47.502,61.926,512.02,83.577,8.251,40.996,2,74.249,3.1921,1.2733,884.25,1.832666,1,43.868
TDSV2_0001035,2022-03-08,KMAT_TRUCK_01,WC_ASSEMBLY,MC_ASM_01,OP_ASM_FINAL,V6,STANDARD,OFFROAD,RED,9.8351,17279.88,4.2249,64.6411,46.918,1858.41,45.77,50.88,421.55,82.566,6.725,57.727,0,72.825,3.7622,1.3644,893.73,1.99275,0,51.661
TDSV2_0001036,2022-03-08,KMAT_TRUCK_01,WC_CHASSIS,MC_CHA_01,OP_CHA_SUSPENSION,V8,STANDARD,OFFROAD,BLUE,2.0014,9754.96,3.9772,68.4231,58.912,2185.13,48.074,77.103,244.45,78.274,6.696,23.93,2,91.849,3.3873,1.4044,604.07,2.586829,2,75.864
TDSV2_0001037,2022-03-08,KMAT_TRUCK_01,WC_ASSEMBLY,MC_ASM_01,OP_ASM_CAB,V8,STANDARD,OFFROAD,RED,10.9527,18201.88,4.1867,64.3785,4.676,1155.9,41.226,62.263,454.27,84.219,7.591,23.168,1,79.813,3.6035,1.2784,713.73,1.623131,1,38.349
TDSV2_0001038,2022-03-08,KMAT_TRUCK_01,WC_ENGINE,MC_ENG_02,OP_ENG_CALIBRATE,V8,PREMIUM,OFFROAD,BLUE,6.8404,21739.46,4.447,67.368,38.46,1286.66,57.273,90.393,417.03,81.867,5.738,8.859,1,87.219,3.0579,1.3584,906.92,2.286128,3,63.752
TDSV2_0001039,2022-03-08,KMAT_TRUCK_01,WC_ASSEMBLY,MC_ASM_03,OP_ASM_FINAL,V6,STANDARD,STANDARD,BLUE,3.1203,20769.91,3.0675,51.0028,3.956,330.15,32.337,34.196,428.58,77.148,9.425,34.511,0,75.746,2.8565,1.062,411.97,1.0,0,17.04
TDSV2_0001040,2022-03-08,KMAT_TRUCK_01,WC_CHASSIS,MC_CHA_02,OP_CHA_WHEEL,V8,STANDARD,STANDARD,BLUE,4.4125,16701.2,3.5129,66.9714,14.427,895.25,33.137,51.433,364.63,94.44,6.34,12.557,2,88.303,2.9681,1.2668,443.33,1.217451,1,23.645
TDSV2_0001041,2022-03-08,KMAT_TRUCK_01,WC_ENGINE,MC_ENG_02,OP_ENG_CALIBRATE,V8,PREMIUM,STANDARD,BLUE,7.4757,20432.06,4.3767,69.3701,46.4,1493.35,48.28,61.909,499.51,78.166,4.547,46.205,2,83.64,4.0417,1.2602,1075.59,2.124332,2,52.779
TDSV2_0001042,2022-03-08,KMAT_TRUCK_01,WC_CHASSIS,MC_CHA_03,OP_CHA_SUSPENSION,V8,STANDARD,OFFROAD,BLUE,6.5593,25152.3,4.6683,69.9226,33.851,1813.92,48.411,78.931,505.72,83.612,7.35,62.899,1,74.112,3.6915,1.4299,1216.36,2.458914,4,75.254
TDSV2_0001043,2022-03-08,KMAT_TRUCK_01,WC_ASSEMBLY,MC_ASM_01,OP_ASM_FRAME,V8,STANDARD,STANDARD,BLUE,9.9918,17581.57,3.6513,63.1907,15.701,574.99,34.534,50.597,535.88,80.581,1.191,34.197,3,80.439,3.5372,1.2726,698.45,1.429578,0,34.934
TDSV2_0001044,2022-03-08,KMAT_TRUCK_01,WC_PAINT,MC_PNT_01,OP_PNT_FINISH,V6,STANDARD,OFFROAD,RED,10.9933,21378.24,4.1329,65.3735,61.56,1289.91,49.587,45.799,590.44,81.039,0.3,65.148,4,75.695,4.2465,1.3178,1440.15,2.479645,5,78.911
TDSV2_0001045,2022-03-08,KMAT_TRUCK_01,WC_FINAL_TEST,MC_TST_02,OP_TST_INSPECTION,V6,STANDARD,STANDARD,BLUE,9.8313,6746.76,3.1858,54.3235,27.371,952.63,30.107,41.808,465.04,65.796,2.029,29.212,4,79.016,2.795,1.289,543.7,1.120681,0,12.499
TDSV2_0001046,2022-03-08,KMAT_TRUCK_01,WC_CHASSIS,MC_CHA_01,OP_CHA_SUSPENSION,V6,STANDARD,OFFROAD,BLUE,2.0195,8600.34,2.7697,57.736,21.63,2645.06,41.461,48.856,279.0,74.714,4.773,34.948,1,74.776,2.4073,1.1608,403.71,1.443058,1,27.622
TDSV2_0001047,2022-03-08,KMAT_TRUCK_01,WC_ASSEMBLY,MC_ASM_03,OP_ASM_FRAME,V8,STANDARD,STANDARD,RED,3.4502,21293.8,2.5927,62.5133,5.902,1809.05,38.566,56.981,422.71,84.922,4.838,12.375,3,73.197,2.6259,1.0664,598.53,1.356965,2,35.537
TDSV2_0001048,2022-03-08,KMAT_TRUCK_01,WC_ASSEMBLY,MC_ASM_01,OP_ASM_CAB,V6,PREMIUM,STANDARD,RED,9.7284,15440.27,3.9717,72.0299,40.14,1990.52,37.823,50.198,453.72,91.45,10.31,44.842,1,75.2,3.583,1.365,832.09,2.012497,0,39.316
TDSV2_0001049,2022-03-08,KMAT_TRUCK_01,WC_ASSEMBLY,MC_ASM_03,OP_ASM_CAB,V8,PREMIUM,STANDARD,RED,2.9696,20838.46,3.2318,62.593,7.65,1617.92,50.679,61.529,341.11,99.958,2.448,33.909,0,77.751,2.3057,1.1109,578.72,1.671958,0,39.752
TDSV2_0001050,2022-03-09,KMAT_TRUCK_01,WC_ENGINE,MC_ENG_01,OP_ENG_MOUNT,V6,STANDARD,STANDARD,BLUE,10.3061,13631.27,4.0233,54.5717,17.691,944.79,23.702,35.742,521.28,55.878,9.053,81.757,4,85.305,2.9319,1.233,661.39,1.24258,0,25.144
TDSV2_0001051,2022-03-09,KMAT_TRUCK_01,WC_PAINT,MC_PNT_02,OP_PNT_FINISH,V6,PREMIUM,STANDARD,RED,4.7597,8362.73,3.3327,66.5884,34.464,817.93,40.911,50.35,380.45,95.419,6.528,35.447,4,78.978,2.9202,1.124,542.51,1.433202,1,31.779
TDSV2_0001052,2022-03-09,KMAT_TRUCK_01,WC_FINAL_TEST,MC_TST_02,OP_TST_DYNO,V6,STANDARD,STANDARD,BLUE,9.8505,7808.58,3.8047,61.725,38.799,907.62,28.121,37.554,410.96,72.481,5.445,69.224,2,79.223,3.6393,1.2817,647.13,1.531199,1,25.887
TDSV2_0001053,2022-03-09,KMAT_TRUCK_01,WC_ASSEMBLY,MC_ASM_01,OP_ASM_FINAL,V6,PREMIUM,OFFROAD,BLUE,10.2656,16971.99,4.2075,62.7092,22.002,1080.85,48.527,62.335,505.4,89.29,3.871,37.0,1,83.255,3.6001,1.3275,903.64,1.862092,5,58.084
TDSV2_0001054,2022-03-09,KMAT_TRUCK_01,WC_FINAL_TEST,MC_TST_01,OP_TST_DYNO,V6,PREMIUM,STANDARD,BLUE,7.669,16952.99,3.4855,57.2131,14.674,849.73,53.42,57.67,471.26,81.308,9.007,9.258,2,76.532,2.9638,1.1092,564.8,1.205139,0,21.757
TDSV2_0001055,2022-03-09,KMAT_TRUCK_01,WC_ASSEMBLY,MC_ASM_02,OP_ASM_CAB,V6,PREMIUM,OFFROAD,RED,4.2347,8272.3,2.3017,61.3476,36.686,1295.21,49.227,61.669,351.94,81.924,5.769,27.958,2,86.027,2.2385,1.2845,459.51,1.340061,1,20.722
TDSV2_0001056,2022-03-09,KMAT_TRUCK_01,WC_ENGINE,MC_ENG_01,OP_ENG_CALIBRATE,V8,STANDARD,STANDARD,BLUE,11.2232,12813.5,4.643,74.4301,25.297,1239.81,33.191,50.158,440.93,85.478,9.141,52.429,3,87.82,3.3485,1.3063,800.67,1.733441,2,46.838
TDSV2_0001057,2022-03-09,KMAT_TRUCK_01,WC_PAINT,MC_PNT_01,OP_PNT_PRIMER,V6,STANDARD,OFFROAD,RED,11.5713,22472.97,4.0318,66.2844,12.411,596.98,34.887,53.937,590.64,97.005,3.83,37.271,1,73.637,3.2096,1.2386,1175.62,1.800149,2,45.802
TDSV2_0001058,2022-03-09,KMAT_TRUCK_01,WC_CHASSIS,MC_CHA_01,OP_CHA_WHEEL,V6,STANDARD,OFFROAD,BLUE,2.3795,9486.81,2.6758,68.7462,34.038,751.76,42.811,60.902,276.39,100.0,3.882,21.713,3,87.633,2.351,1.3284,350.61,1.290014,1,39.143
TDSV2_0001059,2022-03-09,KMAT_TRUCK_01,WC_CHASSIS,MC_CHA_03,OP_CHA_WHEEL,V8,STANDARD,STANDARD,RED,6.5205,25823.2,3.6031,64.6392,3.435,1306.57,31.037,52.703,496.13,84.107,5.888,46.641,0,67.5,3.6195,1.2697,710.38,1.421771,1,22.616
TDSV2_0001060,2022-03-09,KMAT_TRUCK_01,WC_CHASSIS,MC_CHA_02,OP_CHA_WHEEL,V8,STANDARD,STANDARD,RED,3.7998,17857.74,2.2281,60.7401,16.642,765.69,38.61,53.838,364.4,71.866,1.852,16.06,2,92.224,1.6892,1.2676,383.77,1.059567,0,24.632
TDSV2_0001061,2022-03-09,KMAT_TRUCK_01,WC_FINAL_TEST,MC_TST_01,OP_TST_INSPECTION,V8,PREMIUM,OFFROAD,RED,8.7415,17715.58,6.1024,71.2245,69.056,2662.21,49.998,90.016,453.13,83.584,3.767,28.423,3,61.417,4.8774,1.3831,1582.47,3.5,0,89.946
TDSV2_0001062,2022-03-09,KMAT_TRUCK_01,WC_ASSEMBLY,MC_ASM_01,OP_ASM_FINAL,V8,PREMIUM,STANDARD,BLUE,9.9154,16573.3,4.4574,64.0964,14.746,1142.43,34.447,57.761,517.16,75.732,12.336,73.195,1,84.55,4.1099,1.2811,904.58,1.65904,0,28.725
